akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;firstmomentrate;secmomentrate;Adamconst;MSE;R2;TrainSteps;Time_s
relu;(50, 50, 50);0;0.01;l2;0.0001;32;0.9;0.99;1.00E-07;0.015309886;0.319542925;610;2.84
relu;(50, 50, 50);0;0.03;l1;1.00E-05;64;0.8;0.999;1.00E-06;0.015310467;0.319517102;549;2.04
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;0.8;0.999;1.00E-07;0.015310866;0.319499379;732;3.61
relu;(100, 100, 100, 50);0;0.001;l1;0.0001;64;0.8;0.999;1.00E-07;0.015311421;0.319474732;549;4.19
relu;(50, 50, 50);0;0.03;l1;1.00E-05;32;0.8;0.99;1.00E-07;0.015311946;0.319451383;610;2.02
relu;(100, 50, 25);0;0.001;l2;0.0001;16;0.8;0.9;1.00E-06;0.015313069;0.319401458;732;3.58
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;0.8;0.9;1.00E-08;0.015313361;0.319388494;610;3.12
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;32;0.8;0.9;1.00E-06;0.015313537;0.319380658;610;5.06
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.9;0.99;1.00E-07;0.015314609;0.319333027;732;4.2
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.99;0.99;1.00E-06;0.015315201;0.319306703;732;4.56
relu;(100, 100, 100, 50);0.1;0.01;none;0.01;16;0.8;0.9;1.00E-06;0.015315802;0.31927998;732;7.61
relu;(50, 50, 50);0;0.01;l1;1.00E-05;64;0.8;0.999;1.00E-07;0.015316372;0.319254688;549;3
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;0.9;0.9;1.00E-06;0.015316412;0.319252893;610;4.04
relu;(100, 50, 25);0;0.03;l2;1.00E-05;32;0.99;0.99;1.00E-06;0.015316774;0.319236778;610;3
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.8;0.999;1.00E-07;0.01531739;0.319209436;610;3.38
relu;(100, 50, 25);0;0.01;l1;1.00E-05;64;0.99;0.99;1.00E-06;0.015317591;0.319200467;549;2.98
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;0.9;0.9;1.00E-06;0.015319016;0.319137158;549;10.17
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.99;0.99;1.00E-07;0.015319274;0.319125689;610;3.57
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.9;0.9;1.00E-07;0.015319432;0.319118683;610;3.83
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;16;0.9;0.99;1.00E-06;0.015319848;0.31910019;732;4.72
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.9;0.99;1.00E-07;0.015320285;0.319080745;610;3.23
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;64;0.99;0.99;1.00E-06;0.015320448;0.319073495;549;3.83
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;0.99;0.99;1.00E-06;0.015320612;0.319066196;732;4.81
relu;(50, 50, 50);0;0.03;l2;1.00E-05;16;0.8;0.999;1.00E-08;0.015321406;0.319030927;732;2.19
relu;(100, 50, 25);0;0.01;l2;0.0001;64;0.9;0.99;1.00E-08;0.015321636;0.319020722;549;2.9
relu;(50, 50, 50);0;0.01;l2;0.0001;32;0.9;0.9;1.00E-07;0.015321855;0.319010974;610;3.54
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.9;0.9;1.00E-08;0.015322825;0.318967844;732;12.95
relu;(50, 50, 50);0;0.03;l1;1.00E-05;64;0.9;0.99;1.00E-08;0.015322863;0.318966158;549;2.23
relu;(100, 100, 100, 50);0;0.03;none;0.01;32;0.9;0.9;1.00E-07;0.015322949;0.31896236;610;8.4
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.9;0.99;1.00E-07;0.015323379;0.318943217;610;4.02
relu;(50, 50, 50);0.1;0.01;l2;0.0001;64;0.8;0.9;1.00E-06;0.01532386;0.318921848;549;2.57
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.9;0.99;1.00E-08;0.015325149;0.318864585;549;4.28
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.9;0.9;1.00E-07;0.015325241;0.318860465;610;3.33
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;32;0.9;0.9;1.00E-08;0.015325868;0.318832621;610;6.21
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.9;0.999;1.00E-07;0.015325976;0.31882782;610;4.6
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.8;0.99;1.00E-07;0.015326533;0.318803067;610;3.74
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;0.9;0.9;1.00E-07;0.015326811;0.31879071;732;4.82
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.8;0.9;1.00E-06;0.015327395;0.318764727;549;4.15
relu;(100, 50, 25);0;0.01;none;0.0001;32;0.9;0.9;1.00E-07;0.015327629;0.318754338;610;3.18
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;16;0.8;0.99;1.00E-06;0.015328667;0.31870819;732;3.26
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;0.8;0.999;1.00E-07;0.015329845;0.318655853;732;5.03
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.8;0.9;1.00E-06;0.015330039;0.318647212;610;3.58
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.9;0.999;1.00E-08;0.015330104;0.318644347;610;3.88
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;0.99;0.99;1.00E-07;0.015330955;0.318606515;610;9.95
relu;(100, 50, 25);0;0.01;l2;0.0001;64;0.8;0.99;1.00E-07;0.015331082;0.318600863;549;2.75
relu;(50, 50, 50);0;0.01;none;0.0001;32;0.9;0.999;1.00E-07;0.01533154;0.318580515;610;3.52
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;16;0.8;0.99;1.00E-07;0.015332732;0.318527528;732;9.83
relu;(100, 50, 25);0;0.01;none;1.00E-05;16;0.9;0.9;1.00E-08;0.015332995;0.318515851;732;3.56
relu;(100, 50, 25);0;0.01;l2;0.0001;64;0.99;0.999;1.00E-07;0.015333519;0.318492547;549;2.78
relu;(100, 100, 100, 50);0;0.001;l2;0.0001;16;0.9;0.9;1.00E-06;0.015333599;0.318488982;732;4.41
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;0.9;0.99;1.00E-06;0.015333836;0.318478486;610;3.2
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;0.9;0.9;1.00E-07;0.015334574;0.318445677;732;3.41
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;16;0.8;0.9;1.00E-07;0.015335151;0.31842002;732;4.71
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;64;0.99;0.99;1.00E-08;0.015335206;0.31841759;549;3.77
relu;(100, 50, 25);0;0.03;none;0.01;32;0.8;0.9;1.00E-08;0.015335302;0.318413316;610;3.97
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;16;0.9;0.99;1.00E-06;0.015335409;0.318408566;732;4.59
relu;(100, 50, 25);0.1;0.001;l2;1.00E-05;64;0.8;0.9;1.00E-08;0.015335835;0.318389632;549;4.04
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;0.8;0.99;1.00E-07;0.015335879;0.318387663;610;3.19
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.9;0.999;1.00E-07;0.01533591;0.318386266;549;4.07
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.8;0.9;1.00E-06;0.015336075;0.318378935;610;3.32
relu;(50, 50, 50);0;0.01;l2;0.0001;32;0.99;0.99;1.00E-06;0.015336452;0.318362202;610;3.67
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.99;0.99;1.00E-07;0.015336478;0.31836104;549;4.32
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.99;0.99;1.00E-08;0.015336577;0.318356663;610;4.23
relu;(100, 50, 25);0;0.01;l2;0.0001;32;0.9;0.9;1.00E-07;0.015336989;0.318338342;610;3.12
relu;(50, 50, 50);0;0.01;l1;1.00E-05;64;0.9;0.99;1.00E-07;0.01533743;0.318318748;549;3.12
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.8;0.99;1.00E-07;0.015337632;0.31830976;610;4.22
relu;(50, 50, 50);0;0.01;l2;0.0001;32;0.99;0.99;1.00E-08;0.015338162;0.318286214;610;3.72
relu;(50, 50, 50);0;0.03;l1;1.00E-05;64;0.99;0.999;1.00E-07;0.015338447;0.318273512;549;2
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.99;0.999;1.00E-07;0.015339498;0.318226816;610;4.26
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.8;0.9;1.00E-07;0.015340077;0.318201096;610;3.88
relu;(100, 50, 25);0;0.01;l2;0.0001;64;0.9;0.9;1.00E-07;0.015340248;0.318193471;549;2.86
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.9;0.999;1.00E-07;0.015341076;0.318156685;549;3.15
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;0.8;0.999;1.00E-07;0.015341532;0.318136417;732;3.54
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.8;0.99;1.00E-06;0.015341644;0.318131444;732;3.42
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.8;0.999;1.00E-08;0.015341858;0.318121933;549;4.22
relu;(50, 50, 50);0;0.03;l1;1.00E-05;32;0.9;0.9;1.00E-08;0.015341874;0.318121222;610;2.17
relu;(50, 50, 50);0;0.03;l1;1.00E-05;16;0.8;0.9;1.00E-08;0.015342067;0.318112642;732;2.42
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;0.99;0.9;1.00E-07;0.015343728;0.318038796;610;3.19
relu;(50, 50, 50);0;0.03;l2;1.00E-05;16;0.99;0.999;1.00E-07;0.015344046;0.31802466;732;2.52
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.9;0.9;1.00E-07;0.01534432;0.318012498;732;4.84
relu;(50, 50, 50);0;0.03;l1;1.00E-05;32;0.8;0.999;1.00E-08;0.01534478;0.317992071;610;2
relu;(100, 100, 100, 50);0.1;0.01;none;0.0001;64;0.9;0.9;1.00E-07;0.015344997;0.317982425;549;6.21
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;0.8;0.9;1.00E-06;0.015345361;0.317966237;610;4.14
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;0.8;0.9;1.00E-07;0.015345453;0.317962161;610;10.59
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.8;0.9;1.00E-08;0.015345809;0.317946334;610;3.11
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.9;0.999;1.00E-06;0.015348033;0.317847484;610;4.08
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;16;0.99;0.99;1.00E-06;0.015349016;0.317803775;732;4.25
relu;(100, 50, 25);0;0.001;l1;1.00E-05;16;0.8;0.99;1.00E-06;0.015351448;0.3176957;732;3.8
relu;(100, 50, 25);0;0.01;none;0.0001;16;0.8;0.9;1.00E-07;0.015351547;0.317691282;732;3.39
relu;(50, 50, 50);0;0.001;l2;0.0001;16;0.99;0.99;1.00E-07;0.015351877;0.31767662;732;4.01
relu;(50, 50, 50);0;0.03;l2;0.0001;64;0.9;0.999;1.00E-07;0.015352199;0.317662294;549;1.92
relu;(50, 50, 50);0;0.001;l1;0.0001;64;0.8;0.99;1.00E-06;0.015352849;0.317633441;549;3.45
relu;(100, 50, 25);0.1;0.001;none;0.0001;64;0.8;0.9;1.00E-07;0.015354595;0.31755584;549;4.06
relu;(50, 50, 50);0;0.01;l2;1.00E-05;16;0.9;0.9;1.00E-06;0.01535477;0.317548023;732;4.53
relu;(100, 50, 25);0.1;0.01;none;1.00E-05;64;0.8;0.9;1.00E-06;0.01535489;0.317542732;549;3.79
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.8;0.9;1.00E-07;0.015355336;0.317522908;610;3.29
relu;(50, 50, 50);0;0.03;l1;1.00E-05;64;0.8;0.9;1.00E-08;0.015355897;0.317497945;549;1.95
relu;(100, 100, 100, 50);0.1;0.01;none;0.01;16;0.8;0.9;1.00E-08;0.015355925;0.317496711;732;7.32
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;0.9;0.9;1.00E-08;0.015357083;0.317445249;610;3.18
relu;(100, 50, 25);0;0.01;l1;1.00E-05;16;0.99;0.99;1.00E-08;0.015358004;0.31740429;732;3.7
relu;(50, 50, 50);0;0.03;l1;1.00E-05;16;0.99;0.999;1.00E-08;0.015359212;0.317350611;732;2.34
relu;(50, 50, 50);0;0.001;l1;1.00E-05;64;0.8;0.9;1.00E-06;0.015359753;0.317326572;549;3.13
relu;(100, 50, 25);0;0.01;l2;1.00E-05;64;0.9;0.9;1.00E-07;0.015359761;0.317326201;549;2.83
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;0.8;0.99;1.00E-06;0.015359986;0.317316202;610;10.06
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;0.8;0.99;1.00E-06;0.01536005;0.317313386;732;3.54
relu;(50, 50, 50);0;0.001;l1;0.0001;64;0.8;0.9;1.00E-06;0.015361299;0.317257837;549;3.83
relu;(50, 50, 50);0;0.01;l2;0.0001;32;0.9;0.999;1.00E-06;0.015361616;0.317243789;610;3.43
relu;(50, 50, 50);0;0.01;none;1.00E-05;16;0.8;0.99;1.00E-06;0.015361844;0.317233621;732;3.11
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.9;0.99;1.00E-07;0.015362028;0.31722547;610;4.17
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;0.9;0.99;1.00E-08;0.01536212;0.317221349;732;4.7
relu;(100, 100, 100, 50);0;0.01;none;0.0001;16;0.8;0.9;1.00E-06;0.015362297;0.317213519;732;4.3
relu;(100, 100, 100, 50);0.1;0.01;l2;0.0001;16;0.8;0.99;1.00E-06;0.015362587;0.317200621;732;8.1
relu;(50, 50, 50);0;0.01;l2;1.00E-05;32;0.99;0.9;1.00E-06;0.015362731;0.317194221;610;2.92
relu;(100, 50, 25);0;0.001;l2;0.0001;16;0.9;0.99;1.00E-06;0.015362776;0.317192201;732;3.68
relu;(50, 50, 50);0.1;0.01;l2;0.0001;32;0.8;0.9;1.00E-06;0.015362963;0.3171839;610;2.81
relu;(100, 50, 25);0;0.01;l2;0.0001;32;0.8;0.9;1.00E-06;0.015362977;0.317183287;610;2.92
relu;(50, 50, 50);0;0.03;l1;1.00E-05;64;0.99;0.99;1.00E-07;0.015362992;0.317182618;549;2.19
relu;(100, 50, 25);0.1;0.01;none;1.00E-05;64;0.9;0.99;1.00E-06;0.015363084;0.317178511;549;3.91
relu;(50, 50, 50);0;0.01;l2;0.0001;64;0.9;0.999;1.00E-07;0.01536368;0.317152034;549;3.01
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.9;0.99;1.00E-07;0.01536401;0.317137352;549;3.14
relu;(100, 100, 100, 50);0;0.001;l2;0.0001;32;0.9;0.9;1.00E-06;0.015364635;0.317109594;610;3.88
relu;(100, 50, 25);0;0.01;l2;1.00E-05;32;0.9;0.9;1.00E-06;0.015365656;0.317064221;610;3.07
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;0.8;0.99;1.00E-07;0.015366342;0.31703371;732;3.41
relu;(100, 50, 25);0;0.03;l1;1.00E-05;16;0.8;0.999;1.00E-08;0.015366544;0.317024736;732;3.91
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;64;0.9;0.9;1.00E-06;0.015366652;0.31701992;549;3.83
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;0.8;0.999;1.00E-06;0.01536717;0.316996911;549;10.32
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.8;0.999;1.00E-08;0.015367525;0.316981142;610;3.32
relu;(50, 50, 50);0;0.03;l2;0.0001;16;0.8;0.999;1.00E-07;0.015367747;0.316971264;732;2.31
relu;(100, 50, 25);0;0.03;l2;1.00E-05;32;0.99;0.999;1.00E-06;0.015367994;0.316960295;610;2.96
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.8;0.999;1.00E-06;0.015368072;0.31695681;610;3.37
relu;(100, 50, 25);0;0.03;none;1.00E-05;16;0.8;0.9;1.00E-07;0.01536809;0.31695605;732;3.61
relu;(100, 100, 100, 50);0;0.01;none;0.0001;16;0.8;0.9;1.00E-08;0.015368303;0.316946571;732;4.4
relu;(100, 50, 25);0;0.001;l2;0.0001;32;0.9;0.9;1.00E-06;0.015368395;0.316942488;610;3.08
relu;(100, 50, 25);0;0.001;l1;0.0001;64;0.8;0.99;1.00E-07;0.015368835;0.316922922;549;3.03
relu;(100, 50, 25);0;0.001;l1;1.00E-05;64;0.9;0.9;1.00E-06;0.015370245;0.316860242;549;3.11
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;32;0.8;0.9;1.00E-07;0.015370312;0.316857254;610;3.83
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;0.8;0.9;1.00E-08;0.015370393;0.316853681;732;3.41
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;0.9;0.9;1.00E-06;0.015370858;0.316832992;732;4.71
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;0.9;0.9;1.00E-06;0.015372047;0.316780148;732;3.26
relu;(100, 50, 25);0;0.01;l2;0.0001;32;0.9;0.99;1.00E-07;0.015372964;0.316739389;610;2.87
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;32;0.9;0.9;1.00E-08;0.015373131;0.316731977;610;8.92
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.8;0.999;1.00E-07;0.015373474;0.316716737;610;4.04
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;0.8;0.9;1.00E-06;0.015373787;0.31670282;732;3.53
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.8;0.99;1.00E-07;0.015374267;0.316681482;610;3
relu;(100, 100, 100, 50);0;0.01;none;0.01;32;0.8;0.9;1.00E-08;0.015374372;0.316676813;610;4.13
relu;(100, 50, 25);0.1;0.001;l2;0.0001;64;0.99;0.9;1.00E-07;0.015375233;0.316638572;549;4
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;0.99;0.99;1.00E-06;0.015375337;0.316633923;610;3.3
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;0.8;0.999;1.00E-08;0.015375651;0.316619967;732;3.35
relu;(50, 50, 50);0;0.03;l1;1.00E-05;64;0.99;0.999;1.00E-08;0.015375782;0.316614147;549;2.17
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;16;0.8;0.999;1.00E-07;0.015376109;0.316599598;732;4.44
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;64;0.99;0.999;1.00E-06;0.015376415;0.316586027;549;4.44
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.9;0.9;1.00E-08;0.015376436;0.316585094;610;4.19
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.8;0.9;1.00E-08;0.015376493;0.316582539;549;4.32
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.99;0.99;1.00E-06;0.015376671;0.316574627;610;3.09
relu;(50, 50, 50);0;0.03;l2;0.0001;64;0.8;0.99;1.00E-07;0.015377316;0.316545992;549;2.02
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;16;0.8;0.99;1.00E-06;0.015377686;0.316529548;732;9.88
relu;(100, 50, 25);0;0.01;l1;1.00E-05;16;0.8;0.99;1.00E-07;0.015377777;0.316525466;732;3.6
relu;(50, 50, 50);0;0.01;l1;1.00E-05;64;0.8;0.999;1.00E-06;0.015377798;0.316524531;549;2.97
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;0.99;0.999;1.00E-06;0.015378208;0.316506309;610;3.21
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.9;0.9;1.00E-08;0.015379631;0.316443088;610;3.75
relu;(50, 50, 50);0;0.01;none;0.01;32;0.99;0.999;1.00E-08;0.015379728;0.316438784;610;2.91
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;0.99;0.999;1.00E-06;0.015379821;0.316434643;732;4.95
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.99;0.999;1.00E-07;0.015381077;0.316378823;610;3.76
relu;(50, 50, 50);0;0.03;l1;1.00E-05;16;0.9;0.999;1.00E-08;0.015381607;0.316355259;732;2.38
relu;(50, 50, 50);0;0.001;l1;0.0001;64;0.99;0.99;1.00E-07;0.015381607;0.316355253;549;3.13
relu;(100, 50, 25);0.1;0.01;none;0.01;32;0.8;0.99;1.00E-07;0.015382847;0.316300149;610;4.57
relu;(100, 50, 25);0;0.01;l2;0.0001;64;0.99;0.99;1.00E-06;0.015383461;0.316272868;549;2.85
relu;(100, 50, 25);0;0.01;l2;1.00E-05;64;0.8;0.9;1.00E-06;0.0153836;0.316266693;549;2.84
relu;(100, 100, 100, 50);0.1;0.01;none;0.0001;16;0.8;0.99;1.00E-06;0.015384137;0.31624283;732;7.75
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;0.99;0.999;1.00E-06;0.015384167;0.316241459;732;4.71
relu;(100, 100, 100, 50);0.1;0.01;none;1.00E-05;32;0.8;0.9;1.00E-06;0.015384739;0.316216073;610;6.18
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;0.99;0.99;1.00E-07;0.015385511;0.316181726;610;3.05
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.99;0.99;1.00E-07;0.015385726;0.316172206;549;4.14
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.8;0.99;1.00E-08;0.015385852;0.316166591;549;3.05
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.8;0.99;1.00E-06;0.015386195;0.31615136;549;4.17
relu;(100, 50, 25);0;0.01;none;0.0001;16;0.9;0.9;1.00E-08;0.015386292;0.316147026;732;3.38
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;0.99;0.99;1.00E-08;0.015386614;0.316132703;732;4.86
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.8;0.9;1.00E-07;0.015387437;0.316096136;549;4.16
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;0.8;0.99;1.00E-06;0.015387549;0.316091154;549;8.46
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;0.8;0.99;1.00E-07;0.015387753;0.316082096;610;3.18
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.99;0.999;1.00E-06;0.015388483;0.316049647;732;10.96
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;16;0.9;0.9;1.00E-07;0.015388504;0.316048694;732;9.75
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.99;0.999;1.00E-07;0.015388859;0.316032946;610;3.84
relu;(100, 50, 25);0;0.01;none;1.00E-05;32;0.9;0.9;1.00E-06;0.015389202;0.316017682;610;3.06
relu;(50, 50, 50);0;0.01;l2;0.0001;64;0.8;0.9;1.00E-06;0.015389642;0.315998154;549;3.21
relu;(50, 50, 50);0;0.01;l2;0.0001;16;0.9;0.99;1.00E-06;0.015390031;0.315980863;732;3.75
relu;(50, 50, 50);0;0.01;l2;0.0001;16;0.99;0.999;1.00E-08;0.01539024;0.315971556;732;4.23
relu;(50, 50, 50);0;0.01;l1;1.00E-05;64;0.8;0.99;1.00E-06;0.015390881;0.315943061;549;3.07
relu;(100, 100, 100, 50);0;0.001;l2;0.0001;16;0.9;0.9;1.00E-07;0.0153917;0.315906665;732;4.49
relu;(100, 100, 100, 50);0;0.001;l2;0.0001;32;0.99;0.999;1.00E-06;0.015392051;0.315891074;610;3.79
relu;(50, 50, 50);0;0.001;l1;1.00E-05;16;0.9;0.9;1.00E-06;0.015392795;0.315858001;732;3.59
relu;(100, 50, 25);0.1;0.001;none;1.00E-05;64;0.9;0.9;1.00E-06;0.015392839;0.315856045;549;3.7
relu;(50, 50, 50);0.1;0.01;l2;0.0001;64;0.8;0.99;1.00E-06;0.01539289;0.315853787;549;2.64
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.9;0.999;1.00E-06;0.015393231;0.315838621;549;4.07
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.8;0.9;1.00E-08;0.015393476;0.315827747;732;3.46
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.99;0.9;1.00E-06;0.015393829;0.315812038;549;4.31
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.9;0.999;1.00E-08;0.01539391;0.315808425;610;3.37
relu;(100, 100, 100, 50);0;0.01;none;0.01;16;0.8;0.999;1.00E-08;0.01539418;0.315796458;732;4.34
relu;(50, 50, 50);0;0.001;l1;0.0001;32;0.9;0.999;1.00E-08;0.015394212;0.315795018;610;3.15
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;16;0.9;0.999;1.00E-07;0.015394871;0.315765712;732;4.91
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;32;0.8;0.99;1.00E-08;0.015394965;0.315761537;610;4.47
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;64;0.9;0.9;1.00E-07;0.015394979;0.315760919;549;6.75
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.9;0.9;1.00E-06;0.015395386;0.315742823;732;4.43
relu;(100, 50, 25);0;0.001;none;1.00E-05;32;0.99;0.999;1.00E-06;0.015396058;0.315712959;610;2.98
relu;(100, 50, 25);0;0.01;l1;1.00E-05;16;0.9;0.999;1.00E-07;0.015397548;0.315646767;732;3.88
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.9;0.9;1.00E-08;0.015397759;0.315637375;549;2.96
relu;(50, 50, 50);0;0.03;l1;1.00E-05;32;0.9;0.999;1.00E-07;0.015398156;0.315619733;610;2.2
relu;(50, 50, 50);0;0.03;l2;1.00E-05;32;0.8;0.9;1.00E-08;0.015398716;0.315594828;610;1.9
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;0.9;0.999;1.00E-06;0.01539918;0.315574234;610;3.25
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;16;0.8;0.999;1.00E-07;0.015399784;0.31554735;732;5.05
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;16;0.9;0.99;1.00E-08;0.015400316;0.315523737;732;4.95
relu;(100, 50, 25);0.1;0.01;none;0.01;32;0.9;0.9;1.00E-07;0.01540079;0.315502645;610;4.26
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;0.8;0.99;1.00E-08;0.01540162;0.315465749;549;10.42
relu;(50, 50, 50);0;0.03;l2;0.0001;64;0.8;0.999;1.00E-08;0.015402033;0.315447422;549;1.91
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;64;0.8;0.9;1.00E-08;0.015402589;0.315422678;549;3.78
relu;(100, 50, 25);0.1;0.01;none;0.01;64;0.9;0.999;1.00E-06;0.015403073;0.315401207;549;3.7
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.9;0.99;1.00E-06;0.015403111;0.315399502;549;4.18
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.9;0.999;1.00E-07;0.015403257;0.31539301;610;3.85
relu;(100, 50, 25);0.1;0.01;l2;0.0001;16;0.9;0.99;1.00E-08;0.015403416;0.315385961;732;4.99
