akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
relu;(100, 100, 100, 50);0;0.003;l2;0.01;16;1.00E-05;0.99;0.022358311;0.058079523;506;1.29
relu;(100, 50, 25);0;0.03;l2;0.01;64;1.00E-05;0.99;0.022360799;0.057974682;504;1.48
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;32;0.0001;0.8;0.022361117;0.057961287;506;0.72
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;64;1.00E-05;0.9;0.022361195;0.057957993;504;1.94
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;32;0.0001;0.8;0.022362185;0.0579163;506;0.61
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;32;1.00E-05;0.8;0.022363545;0.057859023;506;1.42
relu;(50, 25);0;0.003;l2;0.001;16;1.00E-05;0.99;0.022364279;0.057828089;506;0.28
relu;(50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.99;0.022367596;0.057688365;506;0.27
relu;(50, 25);0.2;0.03;l1;1.00E-05;32;1.00E-06;0.9;0.022368458;0.057652019;506;0.4
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;1.00E-05;0.8;0.022373937;0.05742123;506;2.47
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;32;1.00E-05;0.8;0.022374288;0.057406409;506;0.65
relu;(100, 50, 25);0.2;0.003;l2;0.001;16;0.0001;0.9;0.022374555;0.057395179;506;1.49
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;16;1.00E-05;0.8;0.022374786;0.057385463;506;1.99
relu;(100, 50, 25);0;0.001;l2;0.001;16;1.00E-06;0.9;0.022375011;0.057375946;506;0.4
relu;(100, 50, 25);0;0.003;l1;0.001;64;1.00E-06;0.9;0.022375738;0.057345349;504;1.68
relu;(100, 100, 100, 50);0;0.003;l1;0.001;64;1.00E-05;0.8;0.022377361;0.05727697;504;2.87
relu;(100, 100, 100, 50);0;0.003;l1;0.001;32;0.0001;0.9;0.02237778;0.057259305;506;2.51
relu;(100, 50, 25);0.2;0.03;l2;0.001;16;1.00E-06;0.9;0.022379867;0.057171391;506;1.52
relu;(100, 50, 25);0;0.03;l1;0.001;64;1.00E-06;0.9;0.022380048;0.057163755;504;1.26
relu;(100, 50, 25);0;0.03;l1;0.001;16;1.00E-06;0.99;0.022381517;0.05710189;506;1.14
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;1.00E-05;0.99;0.022392866;0.056623766;506;1.95
relu;(100, 50, 25);0;0.001;l2;0.001;64;1.00E-06;0.9;0.022392991;0.056618493;504;0.8
relu;(50, 25);0;0.003;l1;1.00E-05;16;1.00E-05;0.8;0.022395984;0.056492415;506;0.3
relu;(50, 25);0.2;0.03;l2;0.01;64;0.0001;0.8;0.022397047;0.05644761;504;0.39
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;32;0.0001;0.99;0.022397846;0.056413952;506;1.41
relu;(100, 50, 25);0.2;0.003;l2;0.001;32;1.00E-06;0.8;0.022399906;0.056327195;506;1.56
relu;(100, 100, 100, 50);0;0.001;l1;0.001;32;0.0001;0.9;0.022400175;0.056315829;506;2.56
relu;(100, 50, 25);0.2;0.003;l2;0.01;64;1.00E-05;0.9;0.022402151;0.056232613;504;1.47
relu;(100, 50, 25);0;0.03;l2;0.001;16;1.00E-06;0.9;0.022407487;0.056007785;506;1.11
relu;(50, 25);0;0.001;l1;0.01;16;0.0001;0.8;0.022411145;0.05585371;506;0.3
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;16;1.00E-05;0.9;0.022413406;0.055758435;506;0.58
relu;(100, 50, 25);0;0.001;l2;1.00E-05;16;1.00E-05;0.8;0.022415835;0.055656127;506;0.29
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;1.00E-05;0.9;0.022416565;0.055625354;504;2.71
relu;(100, 50, 25);0;0.003;l2;1.00E-05;64;1.00E-05;0.9;0.022416841;0.055613742;504;0.51
relu;(100, 50, 25);0;0.001;l1;0.001;32;1.00E-06;0.9;0.02241904;0.055521114;506;1.38
relu;(100, 100, 100, 50);0;0.003;l1;0.01;64;1.00E-06;0.9;0.022419197;0.055514493;504;3.08
relu;(100, 50, 25);0.2;0.001;l2;0.01;32;0.0001;0.99;0.02241954;0.055500027;506;1.6
relu;(50, 25);0.2;0.001;l2;1.00E-05;16;1.00E-06;0.99;0.022423305;0.055341436;506;0.31
relu;(50, 25);0.2;0.03;l2;0.01;64;1.00E-05;0.9;0.022423562;0.055330572;504;0.42
relu;(100, 50, 25);0.2;0.003;l2;0.01;64;1.00E-06;0.9;0.022425348;0.055255363;504;1.78
relu;(100, 100, 100, 50);0;0.03;l2;0.01;64;1.00E-06;0.8;0.02242921;0.055092655;504;0.9
relu;(100, 100, 100, 50);0;0.003;l1;0.001;16;1.00E-06;0.9;0.022438923;0.054683467;506;2.59
relu;(100, 50, 25);0.2;0.003;l2;0.01;16;0.0001;0.9;0.022446018;0.054384536;506;1.3
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;1.00E-06;0.99;0.022446308;0.05437233;506;2.2
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;16;1.00E-06;0.99;0.022446471;0.054365484;506;1.22
relu;(50, 25);0;0.003;l2;1.00E-05;32;1.00E-06;0.8;0.022449021;0.054258056;506;0.29
relu;(50, 25);0;0.03;l2;1.00E-05;64;0.0001;0.9;0.022450568;0.054192864;504;0.32
relu;(100, 50, 25);0.2;0.001;l1;0.001;16;0.0001;0.8;0.022453856;0.054054341;506;1.47
relu;(100, 50, 25);0.2;0.03;l2;0.001;16;0.0001;0.9;0.022457472;0.053902024;506;1.4
relu;(100, 50, 25);0;0.001;l1;0.001;16;1.00E-05;0.99;0.022458821;0.053845181;506;1.22
relu;(50, 25);0.2;0.03;l2;1.00E-05;16;1.00E-06;0.9;0.022460273;0.053783992;506;0.33
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;16;1.00E-05;0.99;0.022471149;0.053325831;506;1.21
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;1.00E-05;0.8;0.022474516;0.05318399;506;2.24
relu;(50, 25);0.2;0.03;l2;1.00E-05;16;0.0001;0.9;0.022475474;0.053143631;506;0.3
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;16;0.0001;0.8;0.022478923;0.052998314;506;0.56
relu;(50, 25);0;0.001;l2;0.001;32;1.00E-06;0.8;0.022481611;0.052885073;506;0.25
relu;(50, 25);0.2;0.001;l1;0.001;32;1.00E-06;0.99;0.022488211;0.052607023;506;0.32
relu;(50, 25);0.2;0.03;l1;0.001;32;1.00E-06;0.9;0.022489312;0.052560641;506;0.41
relu;(100, 50, 25);0.2;0.003;l2;0.01;64;0.0001;0.99;0.022489806;0.052539821;504;1.29
relu;(100, 100, 100, 50);0.2;0.003;l1;0.001;32;1.00E-05;0.8;0.022490781;0.052498754;506;0.74
relu;(100, 100, 100, 50);0;0.003;l1;0.001;64;1.00E-06;0.8;0.022491517;0.052467771;504;2.51
relu;(100, 50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.9;0.022495628;0.052294576;506;0.39
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;32;1.00E-05;0.9;0.022495866;0.052284525;506;1.42
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;32;1.00E-05;0.8;0.02249617;0.05227172;506;1.1
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;32;1.00E-05;0.9;0.022496822;0.052244257;506;0.72
relu;(50, 25);0.2;0.003;l2;0.001;64;0.0001;0.99;0.022497081;0.052233355;504;0.37
relu;(100, 100, 100, 50);0;0.03;l1;0.001;64;0.0001;0.8;0.022497546;0.052213776;504;3.1
relu;(100, 50, 25);0;0.03;l1;0.001;32;0.0001;0.9;0.022503337;0.051969773;506;1.2
relu;(100, 100, 100, 50);0;0.03;l2;0.001;32;1.00E-06;0.9;0.022503566;0.051960164;506;1.25
relu;(100, 100, 100, 50);0;0.003;l2;0.01;64;1.00E-05;0.8;0.022503602;0.051958621;504;2.39
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;32;0.0001;0.9;0.022504108;0.051937317;506;2.19
relu;(50, 25);0.2;0.003;l1;0.001;16;0.0001;0.9;0.022504309;0.051928837;506;0.34
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;16;0.0001;0.9;0.022505176;0.051892336;506;2.16
relu;(50, 25);0.2;0.003;l2;1.00E-05;32;0.0001;0.9;0.022508115;0.051768494;506;0.33
relu;(50, 25);0.2;0.03;l2;1.00E-05;32;0.0001;0.8;0.022508835;0.051738188;506;0.38
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;64;1.00E-05;0.8;0.022511997;0.051604974;504;2.79
relu;(100, 50, 25);0;0.03;l1;0.001;64;0.0001;0.9;0.022512462;0.051585386;504;1.48
relu;(50, 25);0.2;0.03;l1;1.00E-05;32;0.0001;0.8;0.022516402;0.05141939;506;0.37
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;16;1.00E-05;0.99;0.022526118;0.051010054;506;0.57
relu;(100, 100, 100, 50);0;0.001;l2;0.001;64;1.00E-06;0.8;0.022526811;0.050980875;504;2.23
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;32;1.00E-05;0.9;0.022526843;0.050979528;506;0.56
relu;(50, 25);0;0.03;l2;0.01;64;0.0001;0.9;0.022527161;0.050966142;504;0.33
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;0.0001;0.8;0.022527923;0.050934034;506;2.37
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;32;1.00E-06;0.8;0.022529863;0.050852306;506;1.5
relu;(100, 100, 100, 50);0.2;0.003;l1;0.001;16;1.00E-06;0.9;0.022530252;0.0508359;506;0.67
relu;(100, 100, 100, 50);0.2;0.003;l1;0.001;64;1.00E-05;0.9;0.022532411;0.050744966;504;0.97
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;64;0.0001;0.8;0.022533115;0.050715276;504;0.89
relu;(50, 25);0.2;0.003;l1;0.001;64;1.00E-06;0.8;0.022536344;0.050579281;504;0.3
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;16;1.00E-05;0.8;0.022541475;0.050363091;506;1.36
relu;(50, 25);0.2;0.001;l1;0.001;32;0.0001;0.9;0.022542656;0.050313344;506;0.36
relu;(100, 100, 100, 50);0;0.03;l2;0.01;64;1.00E-05;0.8;0.022543526;0.050276682;504;1.72
relu;(100, 100, 100, 50);0;0.03;l2;0.001;16;1.00E-06;0.9;0.022548691;0.050059092;506;0.68
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;64;0.0001;0.8;0.022548851;0.050052375;504;0.95
relu;(50, 25);0;0.03;l2;0.01;32;1.00E-05;0.8;0.022549159;0.050039386;506;0.23
relu;(100, 50, 25);0.2;0.001;l1;0.001;32;1.00E-06;0.8;0.022552389;0.049903298;506;1.74
relu;(50, 25);0;0.003;l1;0.01;32;1.00E-05;0.99;0.022556011;0.049750727;506;0.33
relu;(100, 50, 25);0.2;0.001;l2;0.001;16;0.0001;0.99;0.022556131;0.049745659;506;1.36
relu;(50, 25);0.2;0.03;l1;0.001;32;0.0001;0.8;0.022556889;0.049713719;506;0.37
relu;(50, 25);0;0.003;l2;0.001;32;1.00E-05;0.99;0.022569066;0.04920075;506;0.3
relu;(100, 100, 100, 50);0;0.003;l2;0.001;64;1.00E-05;0.99;0.022569939;0.049163968;504;1.56
relu;(50, 25);0;0.03;l1;0.01;32;1.00E-06;0.99;0.022573074;0.049031903;506;0.33
relu;(100, 100, 100, 50);0.2;0.003;l2;0.01;64;1.00E-05;0.99;0.022576106;0.048904154;504;0.92
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;64;1.00E-05;0.9;0.022577569;0.048842515;504;1.97
relu;(50, 25);0.2;0.003;l1;1.00E-05;32;1.00E-05;0.8;0.022583955;0.048573485;506;0.37
relu;(100, 100, 100, 50);0;0.03;l2;0.001;32;1.00E-05;0.99;0.022583995;0.048571783;506;1.24
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;32;1.00E-05;0.8;0.022584739;0.048540468;506;0.78
relu;(100, 50, 25);0;0.003;l1;0.001;64;1.00E-05;0.99;0.022585478;0.048509335;504;1.67
relu;(100, 50, 25);0;0.03;l1;1.00E-05;16;1.00E-05;0.9;0.022585602;0.048504093;506;1.44
relu;(50, 25);0;0.003;l1;1.00E-05;32;1.00E-06;0.8;0.022586646;0.048460103;506;0.3
relu;(50, 25);0.2;0.03;l2;0.01;32;0.0001;0.99;0.022587993;0.048403351;506;0.35
relu;(100, 100, 100, 50);0;0.001;l2;0.001;16;1.00E-05;0.8;0.022589184;0.048353205;506;2.01
relu;(50, 25);0.2;0.003;l2;0.01;64;0.0001;0.9;0.02258926;0.048350004;504;0.42
relu;(100, 50, 25);0;0.001;l1;1.00E-05;64;1.00E-06;0.99;0.022589404;0.048343931;504;0.67
relu;(50, 25);0.2;0.003;l2;0.001;32;1.00E-05;0.8;0.022589783;0.048327942;506;0.34
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;16;1.00E-06;0.99;0.022592232;0.048224776;506;1.68
relu;(50, 25);0.2;0.001;l2;0.01;32;0.0001;0.99;0.022592833;0.048199467;506;0.32
relu;(100, 100, 100, 50);0;0.003;l2;0.001;16;0.0001;0.99;0.022594502;0.048129145;506;1.78
relu;(50, 25);0;0.003;l1;0.001;64;1.00E-06;0.8;0.022594597;0.048125168;504;0.37
relu;(100, 50, 25);0;0.003;l2;1.00E-05;16;1.00E-05;0.9;0.022595825;0.048073416;506;0.37
relu;(50, 25);0.2;0.001;l1;0.001;16;1.00E-05;0.9;0.022597838;0.047988605;506;0.36
relu;(100, 50, 25);0.2;0.001;l2;0.01;16;1.00E-06;0.9;0.022601718;0.04782514;506;1.6
relu;(100, 50, 25);0.2;0.001;l2;0.01;64;1.00E-05;0.8;0.022601907;0.047817202;504;1.92
relu;(100, 100, 100, 50);0;0.003;l1;0.001;16;1.00E-06;0.99;0.022602766;0.047781016;506;2.16
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;1.00E-06;0.99;0.022606456;0.047625571;506;2.07
relu;(100, 50, 25);0;0.003;l2;1.00E-05;16;0.0001;0.99;0.022613448;0.047330971;506;0.37
relu;(100, 50, 25);0.2;0.001;l2;0.001;16;1.00E-05;0.9;0.022614258;0.047296886;506;1.53
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;32;1.00E-06;0.8;0.02261601;0.047223045;506;1.88
relu;(100, 50, 25);0.2;0.03;l2;0.001;16;1.00E-05;0.8;0.022616174;0.047216166;506;1.52
relu;(50, 25);0;0.003;l1;0.001;16;1.00E-06;0.9;0.02261653;0.047201152;506;0.25
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;0.0001;0.8;0.022617572;0.047157268;506;2.38
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;32;1.00E-05;0.8;0.022617721;0.047150964;506;0.67
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;16;1.00E-05;0.9;0.022617787;0.047148201;506;1.25
relu;(100, 100, 100, 50);0.2;0.003;l1;0.001;32;0.0001;0.9;0.022619052;0.047094905;506;0.75
relu;(100, 50, 25);0.2;0.03;l2;0.001;32;1.00E-06;0.9;0.022619388;0.047080753;506;1.9
relu;(100, 100, 100, 50);0;0.003;l1;0.001;64;1.00E-06;0.99;0.022620783;0.047021969;504;2.84
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;16;1.00E-06;0.99;0.022622592;0.046945779;506;0.59
relu;(50, 25);0.2;0.03;l2;0.01;16;0.0001;0.9;0.022623302;0.046915838;506;0.35
relu;(100, 50, 25);0.2;0.001;l2;0.01;64;0.0001;0.9;0.022624726;0.04685585;504;1.98
relu;(50, 25);0;0.03;l2;0.01;64;1.00E-06;0.9;0.022624799;0.046852794;504;0.3
relu;(50, 25);0;0.03;l1;0.001;32;1.00E-05;0.9;0.022628445;0.046699169;506;0.24
relu;(100, 50, 25);0.2;0.003;l1;0.001;16;1.00E-05;0.9;0.022630918;0.046595008;506;1.33
relu;(100, 50, 25);0;0.003;l2;0.001;16;0.0001;0.99;0.022631304;0.046578739;506;0.46
relu;(50, 25);0.2;0.003;l1;1.00E-05;64;0.0001;0.9;0.022633983;0.046465892;504;0.41
relu;(100, 50, 25);0;0.003;l1;1.00E-05;16;0.0001;0.8;0.022634606;0.046439652;506;1.4
relu;(100, 100, 100, 50);0;0.03;l1;0.001;32;1.00E-06;0.8;0.022637824;0.046304065;506;2.49
relu;(100, 50, 25);0;0.003;l2;1.00E-05;64;1.00E-06;0.8;0.022638538;0.046273982;504;0.44
relu;(100, 50, 25);0.2;0.001;l1;0.001;64;1.00E-06;0.9;0.022643433;0.046067762;504;1.87
relu;(100, 50, 25);0;0.003;l2;0.001;32;0.0001;0.99;0.022647227;0.045907943;506;0.84
relu;(50, 25);0;0.03;l2;0.01;16;1.00E-06;0.8;0.022650814;0.045756805;506;0.22
relu;(50, 25);0;0.03;l2;0.01;64;1.00E-05;0.99;0.022651309;0.045735978;504;0.32
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;16;1.00E-06;0.8;0.022652877;0.045669902;506;1.38
relu;(50, 25);0;0.03;l1;0.001;32;0.0001;0.8;0.022654441;0.045604014;506;0.31
relu;(100, 50, 25);0;0.001;l2;0.01;64;0.0001;0.99;0.022657809;0.045462146;504;1.33
relu;(100, 50, 25);0.2;0.003;l1;0.001;32;1.00E-06;0.99;0.022658938;0.045414569;506;1.52
relu;(50, 25);0.2;0.003;l1;1.00E-05;16;1.00E-05;0.9;0.022660894;0.045332182;506;0.35
relu;(100, 50, 25);0;0.003;l2;0.001;64;0.0001;0.9;0.022662569;0.045261587;504;1.58
relu;(100, 50, 25);0;0.003;l1;0.001;64;1.00E-06;0.99;0.022663264;0.045232325;504;1.33
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;16;0.0001;0.9;0.022668846;0.044997139;506;0.66
relu;(100, 50, 25);0;0.003;l1;1.00E-05;32;1.00E-06;0.9;0.022669613;0.044964857;506;1.4
relu;(50, 25);0.2;0.03;l2;0.001;32;1.00E-06;0.99;0.0226705;0.044927478;506;0.38
relu;(100, 100, 100, 50);0.2;0.003;l2;0.01;16;0.0001;0.99;0.022672197;0.044856001;506;0.58
relu;(100, 50, 25);0.2;0.003;l2;0.01;32;0.0001;0.9;0.022672424;0.044846417;506;1.49
relu;(100, 100, 100, 50);0.2;0.003;l2;0.01;32;1.00E-06;0.8;0.022672729;0.044833595;506;0.64
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;16;1.00E-06;0.9;0.022675456;0.044718701;506;1.22
relu;(100, 50, 25);0.2;0.001;l2;0.01;64;1.00E-06;0.8;0.022676185;0.04468796;504;1.91
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;32;1.00E-06;0.8;0.02267756;0.044630048;506;1.62
relu;(100, 100, 100, 50);0.2;0.003;l2;0.01;32;1.00E-05;0.99;0.022677706;0.044623898;506;0.66
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;64;0.0001;0.8;0.022678991;0.044569774;504;1.02
relu;(100, 100, 100, 50);0;0.03;l1;0.001;32;0.0001;0.9;0.022679835;0.044534211;506;2.31
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;32;1.00E-06;0.9;0.022680939;0.044487687;506;1.47
relu;(100, 50, 25);0.2;0.001;l2;0.001;64;1.00E-06;0.9;0.022681198;0.044476809;504;1.94
relu;(50, 25);0.2;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.022686713;0.044244449;506;0.36
relu;(50, 25);0.2;0.001;l1;0.01;16;1.00E-05;0.9;0.022689875;0.044111248;506;0.33
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;32;0.0001;0.8;0.022691019;0.044063028;506;1.69
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;64;0.0001;0.99;0.022691074;0.044060732;504;2.41
relu;(50, 25);0;0.003;l2;0.01;16;1.00E-06;0.9;0.022695885;0.043858038;506;0.2
relu;(100, 100, 100, 50);0;0.003;l2;0.01;32;0.0001;0.8;0.022696541;0.043830424;506;2.18
relu;(50, 25);0.2;0.003;l1;1.00E-05;64;1.00E-06;0.99;0.0226979;0.043773141;504;0.43
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;32;1.00E-05;0.8;0.022698364;0.043753611;506;0.55
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;32;1.00E-06;0.8;0.022703155;0.043551777;506;1.02
relu;(50, 25);0.2;0.001;l2;1.00E-05;32;0.0001;0.99;0.022710323;0.043249812;506;0.32
relu;(100, 50, 25);0.2;0.003;l1;0.01;32;1.00E-05;0.9;0.022712182;0.04317148;506;1.77
relu;(100, 50, 25);0;0.001;l1;1.00E-05;16;1.00E-06;0.99;0.022714753;0.043063149;506;0.5
relu;(100, 100, 100, 50);0;0.001;l2;0.001;64;0.0001;0.8;0.022715001;0.043052715;504;2.48
relu;(100, 50, 25);0;0.003;l1;1.00E-05;32;0.0001;0.99;0.02271784;0.04293311;506;1.22
relu;(50, 25);0.2;0.003;l2;0.01;16;1.00E-06;0.9;0.022718288;0.042914238;506;0.3
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;16;1.00E-05;0.99;0.022722091;0.04275404;506;2.19
relu;(50, 25);0.2;0.003;l2;1.00E-05;16;1.00E-05;0.99;0.022723649;0.042688392;506;0.25
relu;(100, 100, 100, 50);0.2;0.003;l2;0.01;64;1.00E-05;0.9;0.022725395;0.042614857;504;1
relu;(100, 50, 25);0;0.003;l2;0.01;16;1.00E-05;0.9;0.022726391;0.042572895;506;1.13
relu;(50, 25);0.2;0.001;l2;0.01;64;0.0001;0.9;0.022727086;0.042543581;504;0.41
relu;(100, 100, 100, 50);0;0.003;l2;0.01;64;0.0001;0.99;0.02272745;0.042528257;504;2.27
relu;(50, 25);0.2;0.03;l2;0.001;32;0.0001;0.9;0.022727868;0.04251066;506;0.33
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;1.00E-06;0.9;0.022728303;0.042492322;506;2.66
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;16;1.00E-06;0.8;0.022731141;0.042372788;506;1.44
relu;(100, 100, 100, 50);0;0.003;l1;0.01;32;1.00E-05;0.9;0.022731294;0.042366307;506;2.44
relu;(50, 25);0.2;0.001;l2;1.00E-05;16;1.00E-06;0.9;0.022734751;0.042220701;506;0.29
relu;(100, 100, 100, 50);0.2;0.003;l1;0.001;64;1.00E-06;0.8;0.022736012;0.042167565;504;1.01
relu;(50, 25);0.2;0.03;l1;0.001;32;1.00E-05;0.99;0.022738687;0.042054861;506;0.4
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;16;1.00E-06;0.9;0.022741;0.041957437;506;1.33
relu;(100, 50, 25);0.2;0.001;l2;0.01;64;0.0001;0.8;0.022742447;0.041896474;504;1.83
relu;(100, 50, 25);0.2;0.003;l1;0.001;32;1.00E-05;0.8;0.022744283;0.041819108;506;1.3
relu;(100, 50, 25);0.2;0.001;l1;0.001;64;1.00E-05;0.8;0.022745235;0.041778996;504;1.96
relu;(100, 50, 25);0;0.001;l2;0.001;64;1.00E-05;0.99;0.022745281;0.041777064;504;1.36
relu;(100, 50, 25);0.2;0.001;l1;0.001;16;1.00E-05;0.99;0.022746524;0.041724712;506;1.47
relu;(50, 25);0;0.003;l1;0.01;32;1.00E-06;0.99;0.02274989;0.041582919;506;0.33
relu;(100, 50, 25);0.2;0.003;l2;0.01;32;1.00E-05;0.8;0.022750409;0.041561039;506;1.73
relu;(100, 50, 25);0.2;0.003;l1;0.001;16;0.0001;0.99;0.02275062;0.041552166;506;0.92
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;32;1.00E-05;0.9;0.022751301;0.041523465;506;1.44
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;32;1.00E-05;0.8;0.0227519;0.041498231;506;0.72
relu;(50, 25);0;0.03;l1;0.001;64;0.0001;0.99;0.022753898;0.041414067;504;0.34
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;32;0.0001;0.99;0.022755239;0.04135754;506;1.36
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;32;0.0001;0.8;0.022758629;0.041214728;506;0.62
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;64;1.00E-05;0.9;0.02276055;0.041133825;504;0.9
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;64;0.0001;0.99;0.02276306;0.041028061;504;1.9
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;32;0.0001;0.8;0.022764095;0.040984462;506;2.15
relu;(100, 50, 25);0.2;0.001;l2;0.01;16;1.00E-05;0.8;0.022764616;0.040962501;506;1.59
relu;(50, 25);0.2;0.003;l2;1.00E-05;64;1.00E-05;0.9;0.022765593;0.040921339;504;0.39
relu;(100, 100, 100, 50);0;0.003;l2;0.01;32;1.00E-05;0.99;0.022765814;0.040912058;506;2.16
relu;(100, 50, 25);0.2;0.03;l2;0.001;64;0.0001;0.9;0.022769087;0.040774152;504;2.11
relu;(50, 25);0.2;0.03;l2;0.01;32;1.00E-05;0.9;0.02277013;0.040730215;506;0.33
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;64;1.00E-05;0.9;0.022771706;0.040663818;504;1.8
relu;(100, 50, 25);0.2;0.003;l2;0.01;32;1.00E-06;0.8;0.022772024;0.04065042;506;1.61
relu;(50, 25);0;0.001;l2;1.00E-05;32;1.00E-05;0.99;0.022774443;0.040548525;506;0.24
relu;(100, 50, 25);0.2;0.003;l2;0.01;16;1.00E-06;0.8;0.022776826;0.040448113;506;1.17
relu;(100, 50, 25);0.2;0.001;l2;0.01;16;1.00E-05;0.9;0.022777088;0.040437107;506;1.64
relu;(100, 100, 100, 50);0;0.003;l1;0.001;16;1.00E-06;0.8;0.022778298;0.040386132;506;2.37
relu;(50, 25);0.2;0.001;l1;0.01;64;0.0001;0.9;0.0227791;0.040352318;504;0.39
relu;(100, 50, 25);0.2;0.03;l1;0.001;16;0.0001;0.8;0.022782944;0.040190391;506;1.82
relu;(50, 25);0;0.03;l1;0.001;16;1.00E-05;0.8;0.022783093;0.040184107;506;0.31
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;32;0.0001;0.9;0.022784648;0.04011861;506;1.55
relu;(50, 25);0;0.003;l2;0.001;16;1.00E-05;0.8;0.022784951;0.040105818;506;0.27
relu;(100, 50, 25);0.2;0.03;l2;0.001;16;1.00E-06;0.8;0.022785082;0.04010034;506;1.57
relu;(100, 50, 25);0.2;0.003;l1;0.001;16;0.0001;0.9;0.022785678;0.040075209;506;1.04
relu;(100, 50, 25);0.2;0.001;l1;0.001;32;1.00E-06;0.9;0.022786164;0.04005473;506;1.7
relu;(100, 50, 25);0;0.003;l1;1.00E-05;64;0.0001;0.9;0.022787177;0.040012078;504;1.67
relu;(100, 100, 100, 50);0;0.003;l2;0.01;16;1.00E-05;0.8;0.022789756;0.039903396;506;0.94
relu;(50, 25);0;0.03;l1;1.00E-05;16;1.00E-05;0.8;0.02279158;0.039826565;506;0.31
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;1.00E-06;0.99;0.022793639;0.039739837;504;2.5
relu;(100, 50, 25);0.2;0.001;l1;0.001;64;1.00E-06;0.99;0.022797213;0.039589272;504;1.74
relu;(50, 25);0.2;0.03;l1;0.001;16;0.0001;0.8;0.022797638;0.039571364;506;0.34
