akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
relu;(100, 50, 25);0;0.01;l1;1.00E-05;64;1.00E-05;0.8;0.015070664;0.280280624;549;4.8
relu;(100, 50, 25);0;0.003;l2;1.00E-05;32;1.00E-06;0.99;0.015071362;0.280247279;610;4.37
relu;(100, 50, 25);0;0.003;l1;1.00E-05;16;1.00E-06;0.8;0.015071548;0.280238418;732;5.28
relu;(50, 25);0;0.01;l2;1.00E-05;16;1.00E-05;0.99;0.015072932;0.280172295;732;1.65
relu;(50, 25);0.1;0.03;l2;1.00E-05;16;1.00E-05;0.9;0.015073911;0.28012554;732;2.25
relu;(50, 25);0;0.01;l2;0.001;64;1.00E-06;0.99;0.015074366;0.280103831;549;1.46
relu;(100, 50, 25);0;0.003;l2;0.001;64;1.00E-05;0.8;0.015074821;0.280082117;549;4.63
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;32;1.00E-06;0.9;0.015078743;0.279894824;610;3.51
relu;(50, 25);0;0.03;l2;1.00E-05;16;0.0001;0.8;0.015080829;0.279795184;732;1.71
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;1.00E-06;0.8;0.015081619;0.279757448;549;2.57
relu;(50, 25);0;0.01;l2;0.001;64;1.00E-05;0.9;0.015082708;0.279705429;549;1.51
relu;(50, 25);0;0.03;l2;0.001;32;0.0001;0.8;0.015083845;0.279651157;610;1.6
relu;(100, 50, 25);0;0.01;l2;0.001;32;1.00E-06;0.99;0.015084997;0.279596127;610;2.62
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;1.00E-05;0.8;0.015087464;0.279478311;610;4.24
relu;(50, 25);0;0.01;l1;1.00E-05;32;1.00E-05;0.9;0.01508809;0.27944843;610;1.66
relu;(50, 25);0;0.001;l2;0.001;32;1.00E-06;0.9;0.015088133;0.279446364;610;1.54
relu;(100, 50, 25);0;0.003;l2;1.00E-05;32;1.00E-06;0.8;0.015088751;0.279416836;610;4.02
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;1.00E-05;0.8;0.015089947;0.279359762;549;3.97
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;32;1.00E-05;0.9;0.015090069;0.279353899;610;3.69
relu;(100, 50, 25);0;0.01;l2;1.00E-05;64;0.0001;0.8;0.015091856;0.279268574;549;4.65
relu;(100, 100, 100, 50);0;0.01;l2;0.001;64;1.00E-06;0.8;0.0150935;0.279190048;549;3.68
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;1.00E-05;0.9;0.015094831;0.279126519;549;3.84
relu;(100, 50, 25);0;0.001;l2;0.001;32;1.00E-06;0.8;0.015095328;0.279102745;610;7.11
sigmoid;(50, 25);0;0.01;l2;1.00E-05;16;1.00E-06;0.99;0.015095689;0.27908551;732;10.84
relu;(50, 25);0;0.01;l2;0.001;64;0.0001;0.8;0.015099686;0.278894631;549;1.55
relu;(100, 100, 100, 50);0;0.001;l2;0.001;64;1.00E-06;0.8;0.015099983;0.278880441;549;3.47
relu;(50, 25);0;0.01;l1;1.00E-05;16;0.0001;0.8;0.015100177;0.278871208;732;1.74
relu;(50, 25);0.1;0.03;l2;1.00E-05;16;1.00E-06;0.9;0.015100901;0.278836637;732;2.16
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.015100974;0.27883312;549;3.56
relu;(100, 50, 25);0;0.01;l2;1.00E-05;64;1.00E-05;0.9;0.015102189;0.278775109;549;4.61
relu;(50, 25);0.1;0.03;l2;1.00E-05;32;1.00E-05;0.8;0.015102208;0.278774197;610;1.82
relu;(50, 25);0.1;0.01;l1;1.00E-05;32;1.00E-06;0.9;0.015102845;0.278743798;610;1.95
relu;(100, 100, 100, 50);0;0.01;l2;0.001;32;0.0001;0.8;0.015103291;0.278722492;610;3.48
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;1.00E-06;0.99;0.015103448;0.278714972;610;3.72
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;1.00E-05;0.9;0.015104009;0.278688195;610;3.85
relu;(50, 25);0;0.01;l1;1.00E-05;64;1.00E-05;0.99;0.015104381;0.27867044;549;1.62
relu;(100, 50, 25);0;0.03;l2;1.00E-05;32;1.00E-05;0.8;0.015104646;0.278657754;610;2.54
relu;(50, 25);0;0.003;l2;0.001;32;1.00E-05;0.8;0.015106384;0.278574783;610;1.5
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;16;1.00E-06;0.9;0.015107359;0.278528194;732;4.99
relu;(50, 25);0;0.003;l1;1.00E-05;32;1.00E-06;0.99;0.015108129;0.278491439;610;1.75
relu;(100, 100, 100, 50);0;0.003;l2;0.001;16;1.00E-06;0.9;0.015111777;0.278317231;732;4.06
relu;(50, 25);0;0.01;l1;1.00E-05;16;1.00E-05;0.99;0.015113677;0.278226508;732;2.13
relu;(50, 25);0.1;0.03;l2;1.00E-05;16;1.00E-06;0.8;0.015113994;0.278211325;732;2.3
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;1.00E-05;0.9;0.015114607;0.278182083;732;5.17
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;32;1.00E-06;0.8;0.015115418;0.278143321;610;4.12
relu;(100, 50, 25);0;0.003;l2;0.001;16;1.00E-05;0.9;0.015115925;0.278119143;732;4.83
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;1.00E-06;0.9;0.015116796;0.278077519;549;3.58
sigmoid;(50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.9;0.015117932;0.278023263;549;10.5
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;16;1.00E-05;0.8;0.015119354;0.27795537;732;4.28
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;1.00E-05;0.99;0.015119578;0.277944695;549;4.28
relu;(100, 50, 25);0.1;0.003;l1;1.00E-05;16;1.00E-06;0.9;0.015119746;0.277936641;732;4.74
relu;(50, 25);0.1;0.003;l2;0.001;16;1.00E-06;0.99;0.015122574;0.277801584;732;2.04
relu;(50, 25);0;0.001;l2;0.001;64;1.00E-06;0.9;0.01512519;0.277676657;549;1.55
relu;(100, 100, 100, 50);0;0.01;l2;0.001;32;1.00E-05;0.8;0.015125223;0.277675081;610;3.48
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;16;1.00E-06;0.8;0.015127834;0.277550418;732;4.05
relu;(50, 25);0.1;0.03;l1;1.00E-05;64;0.0001;0.8;0.015128366;0.27752499;549;1.93
relu;(50, 25);0.1;0.03;l1;1.00E-05;16;1.00E-05;0.9;0.01512909;0.277490398;732;2.55
relu;(50, 25);0;0.03;l2;0.001;32;1.00E-06;0.99;0.015129679;0.277462286;610;1.42
relu;(100, 50, 25);0;0.01;l2;0.001;32;1.00E-06;0.9;0.015130128;0.277440827;610;2.66
relu;(100, 50, 25);0;0.01;l1;1.00E-05;16;1.00E-05;0.8;0.015130514;0.277422414;732;5.11
relu;(100, 50, 25);0;0.001;l2;0.001;32;1.00E-06;0.9;0.015131765;0.277362665;610;7.14
relu;(50, 25);0;0.01;l1;1.00E-05;16;1.00E-06;0.8;0.015138114;0.277059485;732;1.82
relu;(100, 50, 25);0;0.03;l1;1.00E-05;16;0.0001;0.8;0.01513971;0.276983228;732;3.51
relu;(100, 50, 25);0;0.01;l2;0.001;32;1.00E-06;0.8;0.015141396;0.276902744;610;2.61
relu;(50, 25);0;0.01;l2;1.00E-05;32;1.00E-06;0.99;0.015142283;0.276860357;610;1.54
relu;(100, 50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.9;0.015143044;0.276824011;732;4.68
relu;(100, 50, 25);0;0.01;l1;1.00E-05;16;0.0001;0.9;0.015143255;0.276813946;732;5.35
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.01514423;0.27676738;732;4.55
relu;(100, 100, 100, 50);0;0.01;l2;0.001;32;1.00E-06;0.99;0.015144437;0.27675752;610;3.73
relu;(50, 25);0;0.003;l1;1.00E-05;32;1.00E-06;0.8;0.01514448;0.276755458;610;1.57
relu;(50, 25);0.1;0.01;l2;1.00E-05;64;1.00E-06;0.9;0.015144792;0.27674053;549;1.83
relu;(50, 25);0;0.03;l2;0.001;32;1.00E-05;0.8;0.015144829;0.276738764;610;1.5
sigmoid;(50, 25);0;0.01;l2;1.00E-05;16;1.00E-06;0.9;0.015146176;0.276674435;732;12.19
relu;(100, 50, 25);0;0.03;l2;0.001;32;0.0001;0.8;0.015146623;0.2766531;610;2.67
relu;(100, 100, 100, 50);0;0.01;l2;0.001;16;1.00E-06;0.9;0.01515021;0.276481813;732;4.07
relu;(50, 25);0;0.01;l1;1.00E-05;64;1.00E-05;0.8;0.015151497;0.276420358;549;1.6
relu;(50, 25);0.1;0.03;l1;1.00E-05;32;1.00E-06;0.8;0.015152122;0.276390493;610;2.1
relu;(50, 25);0;0.03;l2;0.001;32;1.00E-05;0.9;0.015153338;0.276332414;610;1.45
relu;(100, 50, 25);0;0.01;l1;1.00E-05;64;1.00E-05;0.99;0.015155656;0.276221702;549;4.74
relu;(50, 25);0;0.03;l1;1.00E-05;64;0.0001;0.8;0.015157485;0.276134359;549;1.66
relu;(100, 50, 25);0;0.003;l2;0.001;16;1.00E-05;0.99;0.015158225;0.27609906;732;5.43
relu;(100, 50, 25);0.1;0.003;l2;1.00E-05;64;1.00E-06;0.8;0.015160146;0.276007276;549;3.72
relu;(50, 25);0.1;0.003;l1;1.00E-05;64;1.00E-06;0.9;0.01516115;0.27595937;549;1.88
relu;(50, 25);0;0.03;l2;0.001;16;0.0001;0.9;0.015162107;0.275913645;732;1.56
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.0001;0.9;0.015162822;0.275879497;549;3.93
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.015162917;0.275874944;549;2.41
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;1.00E-06;0.99;0.01516621;0.275717682;732;4.39
relu;(50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.9;0.015166329;0.275711996;732;1.83
relu;(100, 50, 25);0;0.001;l2;0.001;64;1.00E-06;0.8;0.0151679;0.275636982;549;4.46
relu;(100, 50, 25);0;0.001;l2;0.001;64;1.00E-06;0.9;0.015167955;0.275634354;549;4.02
relu;(50, 25);0;0.03;l1;1.00E-05;16;0.0001;0.9;0.015169082;0.275580539;732;2.09
relu;(50, 25);0;0.03;l2;0.001;16;0.0001;0.8;0.015169559;0.27555778;732;1.6
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;1.00E-05;0.9;0.015170404;0.275517404;732;4.19
relu;(50, 25);0;0.003;l2;1.00E-05;16;1.00E-05;0.8;0.015170787;0.275499123;732;1.59
relu;(50, 25);0;0.01;l1;1.00E-05;64;0.0001;0.9;0.015171941;0.275444013;549;1.85
relu;(50, 25);0;0.001;l2;1.00E-05;16;1.00E-06;0.8;0.015174211;0.275335584;732;1.55
relu;(100, 50, 25);0;0.001;l2;0.001;16;1.00E-06;0.99;0.015175286;0.275284261;732;8.1
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;1.00E-06;0.9;0.015181162;0.275003646;732;4.52
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;16;1.00E-06;0.8;0.015181171;0.275003219;732;4.79
relu;(100, 50, 25);0.1;0.003;l1;1.00E-05;32;1.00E-06;0.8;0.015181543;0.274985465;610;3.99
relu;(50, 25);0;0.01;l2;1.00E-05;64;1.00E-05;0.99;0.01518164;0.274980837;549;1.44
relu;(50, 25);0;0.003;l2;0.001;16;1.00E-05;0.99;0.015182745;0.274928046;732;1.94
relu;(50, 25);0;0.003;l2;0.001;64;1.00E-05;0.8;0.015183071;0.274912497;549;1.47
relu;(50, 25);0.1;0.01;l2;1.00E-05;16;1.00E-06;0.9;0.01518416;0.274860472;732;2.15
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;32;0.0001;0.8;0.015184308;0.274853412;610;3.55
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;64;1.00E-05;0.8;0.015184316;0.274853038;549;3.46
relu;(50, 25);0;0.01;l2;1.00E-05;32;1.00E-06;0.8;0.015184319;0.274852865;610;1.52
relu;(100, 50, 25);0;0.003;l2;0.001;16;1.00E-06;0.99;0.015184911;0.274824621;732;5.4
relu;(100, 100, 100, 50);0;0.001;l2;0.001;64;1.00E-06;0.99;0.015185436;0.274799529;549;3.7
relu;(100, 100, 100, 50);0.1;0.003;l2;1.00E-05;32;1.00E-06;0.9;0.015186422;0.27475244;610;5.65
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.015187098;0.274720172;549;3.52
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;0.0001;0.9;0.015187787;0.274687255;549;2.59
relu;(50, 25);0;0.01;l2;1.00E-05;16;1.00E-05;0.9;0.015189368;0.274611782;732;1.68
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;1.00E-06;0.8;0.0151903;0.274567245;610;3.67
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;0.0001;0.8;0.015190308;0.274566851;610;3.82
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;32;1.00E-06;0.9;0.015191511;0.274509434;610;4.06
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;1.00E-05;0.8;0.015192235;0.274474836;732;4.5
relu;(100, 100, 100, 50);0;0.01;l2;0.001;64;0.0001;0.8;0.015193271;0.274425371;549;3.65
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;1.00E-06;0.99;0.015194381;0.27437238;549;3.91
relu;(50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.99;0.015195105;0.274337781;732;1.66
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.0001;0.9;0.015197126;0.274241258;610;3.76
relu;(50, 25);0;0.03;l2;1.00E-05;64;0.0001;0.99;0.015197149;0.274240147;549;1.54
relu;(100, 50, 25);0;0.01;l2;0.001;64;0.0001;0.9;0.015197834;0.274207449;549;2.56
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;32;1.00E-05;0.8;0.015197883;0.274205097;610;3.93
relu;(50, 25);0.1;0.01;l2;1.00E-05;64;1.00E-05;0.9;0.015199255;0.274139587;549;2.05
relu;(100, 100, 100, 50);0;0.003;l2;0.001;64;1.00E-05;0.99;0.015200905;0.274060814;549;3.76
relu;(50, 25);0;0.01;l2;0.001;32;0.0001;0.9;0.015204108;0.27390783;610;1.39
relu;(100, 50, 25);0;0.01;l2;0.001;16;0.0001;0.9;0.015209437;0.273653357;732;3.16
relu;(50, 25);0;0.003;l2;1.00E-05;32;1.00E-05;0.8;0.015209758;0.273638031;610;1.52
relu;(50, 25);0;0.03;l2;1.00E-05;32;0.0001;0.9;0.015209842;0.27363398;610;1.45
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;1.00E-05;0.8;0.015211282;0.27356522;732;5.35
relu;(50, 25);0;0.01;l1;1.00E-05;16;1.00E-06;0.99;0.015211797;0.273540623;732;1.99
relu;(100, 50, 25);0;0.03;l2;0.001;16;0.0001;0.9;0.015211997;0.273531088;732;3.19
relu;(50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.8;0.015212031;0.273529463;732;1.76
relu;(50, 25);0;0.01;l2;1.00E-05;64;0.0001;0.8;0.015212057;0.273528218;549;1.44
relu;(100, 50, 25);0;0.03;l2;0.001;16;0.0001;0.8;0.015212102;0.273526051;732;3.17
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;32;1.00E-06;0.99;0.015214597;0.27340694;610;3.96
relu;(100, 100, 100, 50);0;0.003;l2;0.001;64;1.00E-05;0.9;0.015215286;0.273374027;549;3.44
relu;(100, 100, 100, 50);0;0.01;l2;0.001;16;1.00E-06;0.99;0.015216629;0.273309894;732;4.02
relu;(50, 25);0;0.001;l2;0.001;16;1.00E-06;0.99;0.015218085;0.273240358;732;1.71
relu;(100, 100, 100, 50);0;0.003;l2;0.001;32;1.00E-05;0.8;0.015219015;0.273195923;610;3.7
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;16;1.00E-06;0.8;0.015219975;0.273150077;732;6.51
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;32;1.00E-06;0.99;0.015220988;0.273101722;610;3.51
relu;(50, 25);0;0.01;l1;1.00E-05;16;1.00E-06;0.9;0.015223046;0.273003403;732;1.78
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;1.00E-06;0.99;0.015224881;0.272915814;549;6.04
relu;(50, 25);0;0.001;l1;1.00E-05;16;1.00E-06;0.99;0.015225536;0.272884493;732;1.9
relu;(100, 50, 25);0;0.01;l2;1.00E-05;32;0.0001;0.8;0.015227366;0.272797138;610;4.5
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;64;1.00E-05;0.9;0.015228161;0.272759133;549;9.53
relu;(100, 100, 100, 50);0;0.01;l2;0.001;32;1.00E-05;0.9;0.015228662;0.272735226;610;3.36
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.9;0.015229013;0.272718485;549;2.54
relu;(100, 50, 25);0;0.003;l1;1.00E-05;32;1.00E-06;0.9;0.015229597;0.272690584;610;4.63
relu;(100, 50, 25);0.1;0.01;l2;0.001;32;1.00E-05;0.8;0.015229829;0.272679502;610;3.77
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;64;1.00E-05;0.9;0.01523157;0.272596358;549;3.56
relu;(100, 50, 25);0;0.003;l1;1.00E-05;32;1.00E-05;0.8;0.015232924;0.272531691;610;3.66
relu;(100, 50, 25);0;0.003;l2;0.001;64;1.00E-05;0.99;0.015233067;0.272524875;549;4.65
relu;(50, 25);0;0.003;l1;1.00E-05;16;1.00E-06;0.8;0.015233319;0.272512845;732;1.94
relu;(50, 25);0;0.003;l1;1.00E-05;64;1.00E-06;0.99;0.015233657;0.272496677;549;1.75
relu;(100, 100, 100, 50);0;0.001;l2;0.001;16;1.00E-06;0.9;0.015238121;0.272283489;732;4.27
relu;(50, 25);0.1;0.03;l2;1.00E-05;16;1.00E-05;0.8;0.015239043;0.272239483;732;2.27
relu;(50, 25);0;0.003;l1;1.00E-05;16;1.00E-05;0.9;0.015240278;0.272180489;732;1.83
relu;(50, 25);0.1;0.03;l1;1.00E-05;32;0.0001;0.8;0.015240458;0.272171891;610;1.95
relu;(100, 50, 25);0;0.03;l2;0.001;32;0.0001;0.9;0.015240754;0.272157749;610;2.55
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;0.0001;0.8;0.015240799;0.272155591;732;4.25
relu;(100, 50, 25);0;0.03;l2;1.00E-05;32;1.00E-06;0.8;0.015244123;0.271996848;610;2.65
relu;(50, 25);0;0.001;l2;0.001;16;1.00E-06;0.9;0.01524529;0.271941143;732;1.72
relu;(100, 50, 25);0.1;0.003;l2;0.001;64;1.00E-06;0.9;0.015245715;0.271920815;549;3.41
relu;(50, 25);0.1;0.01;l2;1.00E-05;64;1.00E-06;0.8;0.01524669;0.27187427;549;1.83
relu;(100, 50, 25);0;0.003;l2;0.001;32;1.00E-05;0.8;0.015246736;0.271872061;610;4.51
relu;(50, 25);0.1;0.01;l1;1.00E-05;32;1.00E-06;0.99;0.015247529;0.271834185;610;2.16
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;0.0001;0.9;0.015247936;0.271814779;549;3.68
relu;(100, 100, 100, 50);0;0.003;l2;0.001;16;1.00E-05;0.9;0.015248785;0.271774245;732;4.17
relu;(50, 25);0;0.003;l1;1.00E-05;32;1.00E-05;0.9;0.01524923;0.271752997;610;1.51
relu;(100, 50, 25);0.1;0.003;l2;1.00E-05;64;1.00E-06;0.9;0.015249963;0.271717948;549;3.46
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;64;1.00E-06;0.8;0.015250299;0.271701899;549;3.95
relu;(50, 25);0;0.01;l1;1.00E-05;16;0.0001;0.9;0.015250955;0.271670597;732;1.93
relu;(50, 25);0;0.01;l2;0.001;16;1.00E-06;0.8;0.015255647;0.271446529;732;1.67
relu;(100, 50, 25);0;0.01;l1;1.00E-05;64;0.0001;0.9;0.015256534;0.271404169;549;4.73
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;64;1.00E-06;0.9;0.015257105;0.271376885;549;3.92
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;16;0.0001;0.9;0.0152589;0.271291168;732;4.47
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;1.00E-06;0.8;0.015260748;0.271202897;732;4.22
relu;(100, 50, 25);0;0.03;l2;1.00E-05;32;1.00E-05;0.9;0.015261891;0.271148349;610;2.64
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;1.00E-06;0.8;0.015263922;0.271051355;732;4.44
relu;(100, 100, 100, 50);0;0.01;l2;0.001;64;1.00E-05;0.8;0.015264399;0.271028546;549;3.7
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;16;1.00E-05;0.9;0.015265018;0.270999015;732;6.83
relu;(50, 25);0;0.03;l2;0.001;64;1.00E-05;0.99;0.015271185;0.270704486;549;1.59
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;1.00E-05;0.99;0.01527217;0.27065746;610;4.18
sigmoid;(50, 25);0;0.01;l1;1.00E-05;16;1.00E-06;0.99;0.015273108;0.270612656;732;12.69
relu;(100, 50, 25);0;0.003;l1;1.00E-05;16;1.00E-06;0.9;0.015273756;0.270581687;732;5.22
relu;(50, 25);0;0.001;l2;0.001;32;1.00E-06;0.99;0.015275092;0.27051791;610;1.57
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;64;1.00E-05;0.8;0.015276186;0.270465653;549;3.95
relu;(100, 50, 25);0;0.01;l2;0.001;16;1.00E-06;0.9;0.015276634;0.270444239;732;5.81
relu;(100, 50, 25);0;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.015276677;0.270442187;732;4.55
relu;(50, 25);0.1;0.01;l2;0.001;64;1.00E-06;0.8;0.015277314;0.270411792;549;1.84
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;1.00E-06;0.9;0.015283125;0.270134268;610;3.84
sigmoid;(50, 25);0;0.03;l2;1.00E-05;16;1.00E-06;0.8;0.015284021;0.270091485;732;12.25
relu;(50, 25);0;0.03;l2;0.001;16;1.00E-05;0.8;0.015284349;0.270075815;732;1.66
relu;(50, 25);0;0.01;l1;1.00E-05;16;0.0001;0.99;0.015284871;0.270050913;732;1.91
relu;(100, 100, 100, 50);0;0.003;l2;0.001;16;1.00E-05;0.99;0.015285996;0.269997164;732;4.02
relu;(50, 25);0.1;0.001;l2;0.001;64;1.00E-06;0.99;0.015286002;0.269996878;549;1.87
relu;(50, 25);0;0.003;l2;1.00E-05;32;1.00E-06;0.99;0.015287164;0.269941396;610;1.51
relu;(50, 25);0;0.03;l1;1.00E-05;32;0.0001;0.9;0.015290082;0.269802033;610;1.67
relu;(50, 25);0.1;0.003;l1;1.00E-05;32;1.00E-06;0.99;0.015290679;0.269773543;610;1.92
relu;(100, 100, 100, 50);0;0.01;l2;0.001;16;0.0001;0.9;0.015290731;0.269771049;732;3.92
relu;(50, 25);0.1;0.01;l1;1.00E-05;64;1.00E-05;0.9;0.01529081;0.269767272;549;2.02
relu;(100, 100, 100, 50);0;0.01;l2;0.001;16;1.00E-05;0.9;0.015291942;0.269713205;732;3.87
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;0.0001;0.8;0.01529344;0.269641661;549;2.43
relu;(50, 25);0;0.01;l2;1.00E-05;16;0.0001;0.9;0.015293486;0.269639455;732;1.81
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.0001;0.9;0.015294405;0.269595564;549;2.73
relu;(50, 25);0;0.01;l1;1.00E-05;32;0.0001;0.8;0.015296397;0.269500465;610;1.69
relu;(100, 100, 100, 50);0;0.003;l2;0.001;32;1.00E-05;0.99;0.015296841;0.269479229;610;3.69
relu;(50, 25);0.1;0.01;l2;0.001;64;1.00E-06;0.9;0.015297655;0.269440382;549;1.73
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;1.00E-05;0.99;0.01529915;0.269368969;610;3.85
relu;(100, 50, 25);0;0.01;l1;1.00E-05;32;0.0001;0.8;0.015300522;0.269303433;610;4.38
relu;(50, 25);0;0.01;l2;1.00E-05;64;0.0001;0.9;0.0153016;0.26925199;549;1.51
relu;(100, 100, 100, 50);0;0.01;l2;0.001;64;0.0001;0.9;0.015302736;0.269197744;549;3.47
relu;(50, 25);0;0.03;l1;1.00E-05;64;0.0001;0.9;0.015302761;0.269196551;549;1.53
relu;(50, 25);0;0.01;l2;0.001;16;0.0001;0.8;0.015303895;0.269142376;732;1.64
relu;(100, 50, 25);0;0.01;l2;1.00E-05;16;1.00E-06;0.99;0.015304454;0.269115667;732;5.55
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;1.00E-06;0.9;0.015304813;0.269098551;732;2.92
relu;(50, 25);0.1;0.01;l1;1.00E-05;16;1.00E-06;0.8;0.015305766;0.269053002;732;2.36
relu;(50, 25);0;0.003;l2;1.00E-05;32;1.00E-05;0.99;0.015306441;0.269020788;610;1.49
relu;(50, 25);0.1;0.01;l1;1.00E-05;64;1.00E-06;0.99;0.015309251;0.268886603;549;2.05
relu;(50, 25);0;0.001;l2;0.01;64;1.00E-06;0.99;0.015309654;0.26886733;549;1.45
relu;(100, 50, 25);0;0.01;l2;1.00E-05;64;0.0001;0.99;0.015310721;0.268816385;549;4.51
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;64;1.00E-05;0.9;0.015310829;0.268811229;549;3.63
relu;(50, 25);0;0.003;l2;0.001;64;1.00E-05;0.9;0.015311647;0.268772156;549;1.6
relu;(100, 50, 25);0;0.001;l1;1.00E-05;16;1.00E-06;0.8;0.015311882;0.268760932;732;8.13
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;16;1.00E-06;0.8;0.015312085;0.268751228;732;4.87
relu;(50, 25);0.1;0.003;l2;0.001;16;1.00E-06;0.9;0.015312838;0.268715293;732;2.37
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;64;0.0001;0.8;0.015312884;0.268713111;549;3.69
sigmoid;(50, 25);0;0.03;l1;1.00E-05;16;1.00E-06;0.9;0.01531374;0.268672205;732;12.88
relu;(100, 50, 25);0.1;0.003;l2;0.001;16;1.00E-06;0.9;0.015313777;0.268670452;732;4.53
relu;(100, 50, 25);0.1;0.003;l2;0.001;32;1.00E-06;0.9;0.015314052;0.268657319;610;4.1
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;0.0001;0.8;0.015314889;0.268617328;732;2.92
relu;(100, 50, 25);0.1;0.003;l1;1.00E-05;64;1.00E-06;0.8;0.015316349;0.268547598;549;3.95
relu;(100, 50, 25);0.1;0.003;l2;0.001;64;1.00E-06;0.8;0.015316682;0.268531726;549;3.61
relu;(50, 25);0;0.03;l2;0.001;32;0.0001;0.99;0.01531715;0.268509362;610;1.55
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;32;1.00E-05;0.8;0.015318776;0.268431707;610;3.95
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;32;1.00E-06;0.9;0.015319495;0.268397384;610;5.76
relu;(100, 50, 25);0;0.003;l2;1.00E-05;64;1.00E-05;0.8;0.015320034;0.268371632;549;4.4
relu;(50, 25);0;0.03;l2;0.001;64;1.00E-06;0.8;0.015320854;0.268332489;549;1.49
