akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;firstmomentrate;secmomentrate;Adamconst;MSE;R2;TrainSteps;Time_s
relu;(50, 50, 50);0.3;0.01;l2;0.01;32;0.99;0.9;1.00E-08;0.026707347;-0.066538248;506;0.79
relu;(100, 100, 100, 50);0.1;0.001;none;0.01;16;0.9;0.99;1.00E-08;0.026707721;-0.066553172;506;1.41
relu;(100, 100, 100, 50);0.3;0.001;l1;0.01;64;0.9;0.99;1.00E-06;0.026709979;-0.06664336;504;1.07
relu;(50, 50, 50);0.3;0.001;l2;0.01;16;0.99;0.9;1.00E-08;0.026711555;-0.066706286;506;0.79
relu;(50, 50, 50);0.1;0.03;none;0.0001;16;0.99;0.99;1.00E-06;0.026712006;-0.066724294;506;0.63
relu;(50, 50, 50);0.1;0.001;l1;1.00E-05;32;0.8;0.9;1.00E-08;0.026713154;-0.066770137;506;0.47
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;16;0.99;0.999;1.00E-08;0.02671323;-0.066773187;506;0.67
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;32;0.99;0.9;1.00E-06;0.02671388;-0.066799112;506;1.76
relu;(100, 50, 25);0.3;0.001;l2;0.0001;64;0.99;0.9;1.00E-06;0.026714229;-0.066813066;504;0.5
relu;(100, 100, 100, 50);0.3;0.01;l1;0.0001;16;0.8;0.9;1.00E-08;0.026714851;-0.066837895;506;0.77
relu;(50, 50, 50);0;0.01;none;1.00E-05;32;0.8;0.999;1.00E-08;0.026715801;-0.066875832;506;0.35
relu;(100, 50, 25);0.1;0.001;l2;0.01;16;0.8;0.9;1.00E-08;0.026716574;-0.066906717;506;0.84
relu;(50, 50, 50);0;0.03;l2;0.01;64;0.9;0.999;1.00E-08;0.026717549;-0.066945628;504;1.3
relu;(50, 50, 50);0.3;0.01;none;0.01;16;0.99;0.9;1.00E-06;0.02671796;-0.06696206;506;0.69
relu;(50, 50, 50);0.3;0.03;none;0.01;32;0.9;0.99;1.00E-08;0.026717967;-0.066962335;506;0.55
relu;(100, 50, 25);0.3;0.01;l1;0.0001;16;0.8;0.99;1.00E-08;0.026718379;-0.066978807;506;0.47
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.8;0.99;1.00E-08;0.026719202;-0.067011664;504;1.48
relu;(100, 50, 25);0.3;0.03;none;1.00E-05;64;0.99;0.99;1.00E-06;0.026719638;-0.06702908;504;1.25
relu;(50, 50, 50);0;0.001;l1;0.0001;64;0.9;0.999;1.00E-06;0.026720082;-0.067046805;504;1.5
relu;(100, 100, 100, 50);0.1;0.001;l2;0.01;32;0.99;0.9;1.00E-08;0.026720611;-0.067067915;506;1.69
relu;(50, 50, 50);0.1;0.03;none;0.01;64;0.99;0.9;1.00E-06;0.026723446;-0.067181128;504;0.51
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;0.8;0.99;1.00E-08;0.026724172;-0.06721013;504;1.49
relu;(100, 100, 100, 50);0.1;0.001;l2;0.0001;64;0.9;0.9;1.00E-06;0.026726042;-0.067284792;504;1.98
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;32;0.99;0.99;1.00E-08;0.026728382;-0.067378258;506;0.96
relu;(100, 50, 25);0;0.001;l1;0.0001;16;0.8;0.99;1.00E-06;0.026729383;-0.067418228;506;0.65
relu;(100, 50, 25);0;0.001;l1;0.01;16;0.8;0.9;1.00E-06;0.026729926;-0.067439913;506;0.73
relu;(50, 50, 50);0.1;0.001;l1;0.01;32;0.9;0.99;1.00E-06;0.026729971;-0.067441702;506;0.49
relu;(50, 50, 50);0.1;0.001;l2;1.00E-05;16;0.8;0.99;1.00E-08;0.026733037;-0.067564131;506;0.38
relu;(100, 100, 100, 50);0.3;0.001;none;1.00E-05;16;0.8;0.99;1.00E-08;0.026734053;-0.067604708;506;1.19
relu;(100, 50, 25);0.3;0.03;none;1.00E-05;32;0.9;0.9;1.00E-06;0.026734071;-0.067605456;506;1.03
relu;(100, 100, 100, 50);0.3;0.03;none;1.00E-05;16;0.99;0.999;1.00E-08;0.026734465;-0.067621185;506;0.66
relu;(50, 50, 50);0.3;0.01;l1;0.0001;16;0.9;0.99;1.00E-08;0.026735101;-0.067646582;506;0.65
relu;(50, 50, 50);0.3;0.01;l2;0.01;32;0.9;0.99;1.00E-08;0.026735334;-0.067655879;506;0.76
relu;(50, 50, 50);0.3;0.01;none;1.00E-05;16;0.99;0.9;1.00E-08;0.026735653;-0.067668604;506;0.67
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;16;0.9;0.9;1.00E-08;0.026738933;-0.067799581;506;0.93
relu;(50, 50, 50);0;0.001;none;0.0001;32;0.8;0.9;1.00E-06;0.026742434;-0.06793941;506;0.35
relu;(50, 50, 50);0;0.01;none;0.0001;32;0.99;0.9;1.00E-06;0.026742705;-0.067950243;506;0.41
relu;(100, 100, 100, 50);0.1;0.001;l2;0.0001;64;0.99;0.99;1.00E-08;0.026746717;-0.068110467;504;1.99
relu;(100, 100, 100, 50);0.1;0.001;l1;0.01;32;0.9;0.99;1.00E-08;0.026746863;-0.068116262;506;2.1
relu;(100, 100, 100, 50);0.3;0.03;l2;0.01;64;0.8;0.99;1.00E-08;0.026747182;-0.068129028;504;1.21
relu;(100, 50, 25);0.3;0.001;l1;0.01;16;0.8;0.9;1.00E-06;0.026750536;-0.068262941;506;0.45
relu;(50, 50, 50);0;0.001;none;0.01;16;0.8;0.9;1.00E-08;0.026753937;-0.068398756;506;0.99
relu;(100, 100, 100, 50);0.3;0.001;l1;0.01;32;0.99;0.99;1.00E-08;0.026755313;-0.06845373;506;0.79
relu;(50, 50, 50);0;0.001;l2;1.00E-05;64;0.99;0.999;1.00E-08;0.026757395;-0.068536853;504;0.4
relu;(100, 100, 100, 50);0.3;0.01;l2;1.00E-05;64;0.9;0.99;1.00E-06;0.026760132;-0.068646169;504;0.98
relu;(50, 50, 50);0.1;0.03;l1;0.01;32;0.99;0.9;1.00E-08;0.026760203;-0.068649008;506;0.72
relu;(50, 50, 50);0.3;0.001;none;1.00E-05;32;0.99;0.9;1.00E-06;0.02676245;-0.068738747;506;0.89
relu;(50, 50, 50);0.3;0.01;l1;0.0001;32;0.8;0.9;1.00E-08;0.026763533;-0.068781983;506;0.84
relu;(100, 50, 25);0.1;0.001;l1;0.01;64;0.9;0.9;1.00E-06;0.026763577;-0.068783753;504;1.19
relu;(50, 50, 50);0.1;0.01;none;0.0001;32;0.9;0.999;1.00E-08;0.026771909;-0.069116485;506;1.1
relu;(100, 100, 100, 50);0.1;0.01;l1;0.0001;64;0.99;0.9;1.00E-06;0.026772494;-0.069139821;504;1.99
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.9;0.999;1.00E-06;0.026773671;-0.069186842;506;0.43
relu;(100, 50, 25);0.3;0.01;none;0.01;64;0.99;0.9;1.00E-08;0.026773865;-0.069194566;504;0.49
relu;(100, 50, 25);0;0.01;none;1.00E-05;64;0.9;0.99;1.00E-08;0.026774015;-0.069200566;504;0.7
relu;(50, 50, 50);0.3;0.01;none;1.00E-05;64;0.9;0.9;1.00E-08;0.026774543;-0.069221662;504;0.73
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.9;0.999;1.00E-08;0.026778822;-0.06939254;506;0.62
relu;(100, 100, 100, 50);0.1;0.001;none;1.00E-05;32;0.9;0.99;1.00E-08;0.026780465;-0.069458141;506;1.69
relu;(100, 100, 100, 50);0.1;0.03;none;0.01;32;0.99;0.9;1.00E-06;0.026780496;-0.069459398;506;1.52
relu;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;64;0.9;0.999;1.00E-06;0.02678134;-0.069493099;504;2.16
relu;(50, 50, 50);0.3;0.01;l2;1.00E-05;32;0.99;0.999;1.00E-06;0.026784809;-0.069631633;506;0.73
relu;(50, 50, 50);0.3;0.03;none;0.0001;64;0.8;0.999;1.00E-06;0.026784913;-0.069635797;504;0.66
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;32;0.8;0.999;1.00E-06;0.02678539;-0.069654833;506;1.48
relu;(50, 50, 50);0.1;0.001;none;0.0001;64;0.8;0.99;1.00E-06;0.02678689;-0.069714712;504;0.49
relu;(50, 50, 50);0.1;0.03;l2;1.00E-05;16;0.99;0.9;1.00E-06;0.02678749;-0.069738686;506;0.74
relu;(50, 50, 50);0.3;0.01;l1;0.0001;64;0.8;0.9;1.00E-06;0.026787872;-0.069753957;504;0.9
relu;(50, 50, 50);0;0.001;none;0.0001;32;0.9;0.9;1.00E-08;0.026788904;-0.069795173;506;0.33
relu;(50, 50, 50);0;0.001;none;0.01;16;0.99;0.99;1.00E-06;0.026789241;-0.069808605;506;0.88
relu;(50, 50, 50);0;0.001;l1;1.00E-05;64;0.9;0.99;1.00E-06;0.026791658;-0.069905126;504;1.3
relu;(50, 50, 50);0.1;0.001;l2;1.00E-05;16;0.99;0.999;1.00E-06;0.026794084;-0.070002018;506;0.37
relu;(100, 50, 25);0.1;0.001;none;0.0001;64;0.99;0.9;1.00E-08;0.02679417;-0.070005441;504;0.51
relu;(50, 50, 50);0;0.01;none;0.0001;16;0.8;0.999;1.00E-06;0.026795344;-0.070052322;506;0.33
relu;(50, 50, 50);0;0.03;none;0.01;16;0.99;0.9;1.00E-08;0.026797416;-0.070135071;506;0.37
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;0.9;0.999;1.00E-06;0.026798727;-0.070187446;506;1.3
relu;(50, 50, 50);0.3;0.01;none;1.00E-05;32;0.8;0.99;1.00E-08;0.026799959;-0.070236641;506;0.57
relu;(50, 50, 50);0.3;0.01;none;0.01;32;0.9;0.9;1.00E-08;0.026803696;-0.070385855;506;0.61
relu;(100, 50, 25);0.3;0.03;none;0.01;64;0.8;0.9;1.00E-06;0.026804776;-0.070428986;504;0.92
relu;(100, 50, 25);0.3;0.001;l1;1.00E-05;32;0.9;0.99;1.00E-08;0.026805369;-0.070452686;506;0.48
relu;(50, 50, 50);0.3;0.001;none;0.01;64;0.8;0.9;1.00E-06;0.026806269;-0.070488628;504;0.87
relu;(50, 50, 50);0.1;0.001;none;0.01;32;0.8;0.99;1.00E-06;0.026808319;-0.070570468;506;0.43
relu;(100, 100, 100, 50);0;0.001;none;1.00E-05;32;0.8;0.9;1.00E-06;0.026809464;-0.070616203;506;1.59
relu;(100, 100, 100, 50);0;0.03;none;1.00E-05;16;0.99;0.999;1.00E-08;0.026812309;-0.070729815;506;0.89
relu;(50, 50, 50);0.3;0.03;l1;0.01;64;0.8;0.999;1.00E-08;0.026813336;-0.070770823;504;1.59
relu;(50, 50, 50);0.3;0.001;l1;0.01;16;0.8;0.99;1.00E-06;0.026814027;-0.070798404;506;0.52
relu;(50, 50, 50);0;0.01;l1;1.00E-05;32;0.99;0.9;1.00E-06;0.026816428;-0.070894294;506;0.41
relu;(50, 50, 50);0.3;0.03;none;0.0001;16;0.8;0.999;1.00E-06;0.02681959;-0.071020575;506;0.62
relu;(50, 50, 50);0.3;0.03;l1;0.01;32;0.9;0.99;1.00E-08;0.026821668;-0.071103545;506;1.51
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;0.8;0.9;1.00E-06;0.026824721;-0.071225492;504;1.52
relu;(50, 50, 50);0;0.03;none;1.00E-05;64;0.99;0.9;1.00E-08;0.026825606;-0.071260807;504;0.4
relu;(100, 100, 100, 50);0.1;0.001;none;0.0001;64;0.99;0.99;1.00E-08;0.026827983;-0.071355728;504;1.79
relu;(100, 50, 25);0.1;0.03;none;1.00E-05;32;0.99;0.9;1.00E-08;0.026828709;-0.071384742;506;1.05
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;0.8;0.999;1.00E-06;0.026828713;-0.071384892;506;0.86
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;64;0.99;0.9;1.00E-06;0.026830375;-0.071451253;504;1.19
relu;(50, 50, 50);0.3;0.001;none;1.00E-05;16;0.8;0.9;1.00E-06;0.02683087;-0.071471031;506;0.5
relu;(100, 100, 100, 50);0.3;0.03;none;0.0001;64;0.9;0.999;1.00E-06;0.026831486;-0.071495632;504;1
relu;(100, 50, 25);0.3;0.01;none;1.00E-05;16;0.8;0.9;1.00E-06;0.026833534;-0.071577402;506;0.34
relu;(100, 50, 25);0.1;0.01;l1;0.01;16;0.99;0.99;1.00E-06;0.026833854;-0.071590208;506;1.03
relu;(50, 50, 50);0.3;0.001;l1;0.01;32;0.8;0.99;1.00E-06;0.026834999;-0.071635929;506;0.89
relu;(100, 100, 100, 50);0.1;0.001;l2;0.0001;32;0.8;0.9;1.00E-08;0.0268356;-0.071659944;506;1.6
relu;(100, 50, 25);0.3;0.01;none;1.00E-05;64;0.99;0.99;1.00E-06;0.02683698;-0.071715035;504;0.46
relu;(50, 50, 50);0.3;0.01;l2;0.0001;32;0.8;0.99;1.00E-08;0.026837349;-0.071729779;506;0.62
relu;(50, 50, 50);0;0.001;none;0.01;64;0.9;0.999;1.00E-08;0.02684272;-0.071944254;504;1.38
relu;(50, 50, 50);0.3;0.01;l1;0.0001;16;0.99;0.9;1.00E-06;0.02684385;-0.071989371;506;0.47
relu;(100, 50, 25);0.3;0.01;none;1.00E-05;64;0.9;0.999;1.00E-08;0.026850286;-0.072246396;504;0.53
relu;(50, 50, 50);0.3;0.001;none;0.01;16;0.99;0.999;1.00E-06;0.02685064;-0.072260524;506;0.62
relu;(100, 100, 100, 50);0;0.001;none;0.01;16;0.8;0.9;1.00E-06;0.026853433;-0.072372066;506;1.28
relu;(50, 50, 50);0.1;0.001;none;1.00E-05;32;0.99;0.99;1.00E-06;0.026853974;-0.07239369;506;0.41
relu;(100, 50, 25);0.3;0.03;l1;0.0001;16;0.8;0.99;1.00E-08;0.026863456;-0.072772317;506;1.34
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;16;0.99;0.999;1.00E-06;0.026864314;-0.072806584;506;0.96
relu;(100, 50, 25);0;0.001;l2;0.0001;32;0.8;0.9;1.00E-08;0.02687021;-0.073042043;506;0.9
relu;(100, 50, 25);0.3;0.03;l1;0.01;16;0.8;0.9;1.00E-06;0.026870223;-0.07304257;506;1.3
relu;(50, 50, 50);0.3;0.001;l1;0.01;64;0.8;0.99;1.00E-06;0.026872598;-0.073137411;504;0.78
relu;(100, 100, 100, 50);0.1;0.001;l2;1.00E-05;32;0.8;0.9;1.00E-08;0.026873073;-0.073156399;506;1.32
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;16;0.9;0.999;1.00E-06;0.026874206;-0.073201626;506;0.69
relu;(100, 50, 25);0;0.001;none;0.0001;16;0.8;0.999;1.00E-06;0.026876293;-0.073284955;506;1.47
relu;(50, 50, 50);0.3;0.01;l2;1.00E-05;16;0.8;0.99;1.00E-06;0.026877047;-0.073315081;506;0.42
relu;(100, 50, 25);0.3;0.001;l2;1.00E-05;32;0.9;0.99;1.00E-08;0.026881237;-0.073482418;506;0.37
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;64;0.9;0.99;1.00E-06;0.026882118;-0.073517606;504;1.11
relu;(100, 100, 100, 50);0.3;0.03;none;0.01;16;0.9;0.99;1.00E-08;0.026883007;-0.073553072;506;0.59
relu;(100, 100, 100, 50);0.3;0.001;l2;1.00E-05;32;0.8;0.99;1.00E-08;0.026883519;-0.073573517;506;1.15
relu;(100, 100, 100, 50);0.3;0.001;l1;0.01;32;0.8;0.99;1.00E-06;0.026886749;-0.073702533;506;0.78
relu;(100, 50, 25);0.1;0.001;l1;0.01;32;0.9;0.999;1.00E-06;0.026888769;-0.073783181;506;1.17
relu;(50, 50, 50);0;0.001;none;1.00E-05;64;0.9;0.9;1.00E-06;0.026889162;-0.073798877;504;0.36
relu;(50, 50, 50);0.3;0.001;l1;0.0001;32;0.9;0.9;1.00E-06;0.026889373;-0.073807312;506;0.81
relu;(100, 100, 100, 50);0.1;0.001;l1;0.01;32;0.9;0.9;1.00E-06;0.026892488;-0.073931697;506;1.99
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.8;0.9;1.00E-08;0.026892553;-0.073934292;506;0.68
relu;(50, 50, 50);0.1;0.001;l1;0.0001;32;0.99;0.99;1.00E-06;0.02689912;-0.074196549;506;0.44
relu;(50, 50, 50);0.1;0.01;l2;0.01;32;0.99;0.999;1.00E-06;0.026902555;-0.074333738;506;0.79
relu;(100, 50, 25);0;0.01;l1;0.01;64;0.8;0.999;1.00E-08;0.026905015;-0.074431962;504;0.42
relu;(100, 50, 25);0;0.001;none;0.01;16;0.99;0.999;1.00E-06;0.026905599;-0.074455295;506;1.35
relu;(50, 50, 50);0;0.001;l1;0.01;16;0.9;0.99;1.00E-06;0.026907294;-0.07452297;506;1.05
relu;(100, 50, 25);0.3;0.01;none;0.0001;32;0.9;0.999;1.00E-08;0.026907709;-0.074539553;506;0.36
relu;(100, 100, 100, 50);0.1;0.001;l1;1.00E-05;64;0.8;0.99;1.00E-06;0.026908267;-0.074561837;504;2
relu;(50, 50, 50);0;0.001;l1;1.00E-05;16;0.9;0.9;1.00E-06;0.026908471;-0.074569994;506;1.15
relu;(50, 50, 50);0;0.001;l2;0.0001;16;0.9;0.999;1.00E-06;0.026909687;-0.074618523;506;0.38
relu;(50, 50, 50);0;0.03;none;1.00E-05;16;0.99;0.9;1.00E-06;0.02690977;-0.074621848;506;0.29
relu;(100, 50, 25);0.3;0.03;l1;0.01;64;0.9;0.9;1.00E-08;0.026913193;-0.07475856;504;0.92
relu;(50, 50, 50);0.3;0.001;l2;0.01;16;0.99;0.99;1.00E-06;0.026913797;-0.074782676;506;0.58
relu;(100, 50, 25);0.1;0.001;l2;1.00E-05;32;0.9;0.9;1.00E-08;0.02691484;-0.074824306;506;0.8
relu;(100, 100, 100, 50);0.3;0.001;none;1.00E-05;32;0.9;0.999;1.00E-08;0.026917189;-0.074918129;506;0.81
relu;(50, 50, 50);0.3;0.01;none;1.00E-05;64;0.99;0.9;1.00E-06;0.026917629;-0.074935698;504;0.75
relu;(100, 100, 100, 50);0.3;0.001;l1;0.0001;64;0.9;0.999;1.00E-08;0.026918654;-0.074976622;504;1.11
relu;(100, 100, 100, 50);0.3;0.001;none;0.01;32;0.99;0.99;1.00E-06;0.026919773;-0.075021316;506;0.68
relu;(100, 50, 25);0;0.001;l1;0.01;64;0.9;0.999;1.00E-06;0.02692054;-0.075051955;504;0.99
relu;(100, 50, 25);0;0.01;none;0.0001;32;0.8;0.99;1.00E-06;0.026920741;-0.075059971;506;0.64
relu;(50, 50, 50);0;0.001;l2;1.00E-05;16;0.99;0.999;1.00E-08;0.026921067;-0.075073007;506;0.39
relu;(100, 100, 100, 50);0;0.001;l2;0.0001;16;0.9;0.99;1.00E-08;0.026923799;-0.075182077;506;1.07
relu;(100, 50, 25);0.3;0.001;l2;0.0001;16;0.8;0.999;1.00E-06;0.026925225;-0.075239041;506;0.47
relu;(100, 50, 25);0.3;0.001;l2;0.01;16;0.8;0.99;1.00E-08;0.026925812;-0.075262477;506;0.36
relu;(50, 50, 50);0;0.001;none;0.0001;32;0.9;0.999;1.00E-06;0.026925898;-0.075265908;506;0.41
relu;(50, 50, 50);0.3;0.03;l2;1.00E-05;16;0.9;0.9;1.00E-08;0.026926939;-0.075307463;506;1.3
relu;(50, 50, 50);0;0.01;none;0.01;32;0.8;0.9;1.00E-08;0.026928351;-0.07536387;506;0.35
relu;(50, 50, 50);0.3;0.03;none;0.01;64;0.9;0.99;1.00E-06;0.026930821;-0.075462506;504;0.86
relu;(100, 100, 100, 50);0.3;0.001;l2;1.00E-05;64;0.99;0.99;1.00E-08;0.026932212;-0.07551805;504;1.2
relu;(50, 50, 50);0.3;0.01;l2;0.0001;64;0.99;0.99;1.00E-08;0.026936022;-0.075670215;504;0.93
relu;(50, 50, 50);0.1;0.001;none;0.0001;32;0.99;0.9;1.00E-06;0.026936386;-0.07568474;506;0.44
relu;(100, 100, 100, 50);0.1;0.01;none;1.00E-05;64;0.8;0.9;1.00E-06;0.026936688;-0.075696805;504;1.66
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;16;0.8;0.9;1.00E-06;0.026936957;-0.075707524;506;0.77
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;32;0.9;0.99;1.00E-08;0.026937208;-0.075717555;506;1.31
relu;(50, 50, 50);0.3;0.03;none;0.01;16;0.9;0.999;1.00E-08;0.026937473;-0.075728153;506;0.56
relu;(100, 100, 100, 50);0.3;0.01;none;1.00E-05;16;0.9;0.99;1.00E-08;0.026940782;-0.075860281;506;0.61
relu;(50, 50, 50);0.1;0.001;l1;0.0001;16;0.8;0.9;1.00E-06;0.026941129;-0.075874144;506;0.42
relu;(100, 50, 25);0.1;0.001;none;0.01;16;0.9;0.999;1.00E-08;0.026941565;-0.075891566;506;0.37
relu;(50, 50, 50);0;0.001;none;1.00E-05;64;0.99;0.9;1.00E-08;0.026942503;-0.075929014;504;0.41
relu;(100, 50, 25);0.3;0.001;l1;0.0001;64;0.9;0.999;1.00E-08;0.026943109;-0.075953225;504;0.54
relu;(100, 100, 100, 50);0;0.001;none;1.00E-05;64;0.99;0.999;1.00E-08;0.026951655;-0.076294499;504;1.22
relu;(100, 50, 25);0;0.001;none;0.0001;16;0.9;0.999;1.00E-08;0.026953032;-0.076349469;506;1.34
relu;(100, 100, 100, 50);0.3;0.001;l2;0.01;64;0.99;0.999;1.00E-08;0.026953861;-0.076382608;504;1.05
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;16;0.99;0.9;1.00E-06;0.026954352;-0.076402213;506;0.91
relu;(100, 50, 25);0.1;0.03;none;0.01;16;0.99;0.99;1.00E-08;0.026954886;-0.076423543;506;0.7
relu;(50, 50, 50);0;0.001;none;0.01;64;0.9;0.99;1.00E-08;0.026955809;-0.076460388;504;1.24
relu;(50, 50, 50);0.1;0.001;l2;1.00E-05;16;0.9;0.9;1.00E-08;0.026958186;-0.076555289;506;0.53
relu;(50, 50, 50);0.1;0.001;none;1.00E-05;32;0.8;0.999;1.00E-06;0.026960226;-0.076636764;506;0.4
relu;(100, 100, 100, 50);0.3;0.001;l2;0.01;32;0.99;0.9;1.00E-06;0.026961177;-0.076674769;506;0.72
relu;(50, 50, 50);0;0.03;none;1.00E-05;64;0.8;0.99;1.00E-06;0.026963102;-0.076751641;504;0.38
relu;(100, 50, 25);0;0.03;none;0.01;16;0.99;0.99;1.00E-08;0.026963704;-0.076775655;506;0.27
relu;(100, 50, 25);0.3;0.001;l2;0.0001;32;0.8;0.999;1.00E-08;0.026967296;-0.076919106;506;0.45
relu;(50, 50, 50);0.3;0.03;l2;1.00E-05;32;0.8;0.99;1.00E-08;0.026969671;-0.077013949;506;1
relu;(100, 100, 100, 50);0;0.03;none;1.00E-05;16;0.8;0.999;1.00E-08;0.026970249;-0.077037036;506;0.94
relu;(100, 50, 25);0.3;0.001;l2;1.00E-05;32;0.8;0.9;1.00E-06;0.026976094;-0.077270464;506;0.38
relu;(100, 50, 25);0.3;0.001;l1;1.00E-05;64;0.99;0.99;1.00E-06;0.026979969;-0.077425184;504;0.52
relu;(100, 100, 100, 50);0.1;0.03;none;0.0001;32;0.99;0.9;1.00E-06;0.02698124;-0.077475937;506;1.52
relu;(100, 50, 25);0.3;0.001;l2;0.01;64;0.8;0.999;1.00E-08;0.026981689;-0.077493868;504;0.47
relu;(100, 100, 100, 50);0;0.001;l1;0.01;32;0.99;0.9;1.00E-08;0.026984124;-0.077591106;506;1.39
relu;(100, 50, 25);0;0.01;none;1.00E-05;16;0.99;0.9;1.00E-06;0.026988502;-0.077765939;506;0.51
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;64;0.8;0.99;1.00E-06;0.026989653;-0.077811909;504;0.79
relu;(100, 100, 100, 50);0;0.001;l1;0.01;64;0.99;0.99;1.00E-06;0.026990428;-0.077842852;504;1.63
relu;(50, 50, 50);0.3;0.03;none;0.0001;64;0.8;0.999;1.00E-08;0.026990463;-0.07784426;504;0.71
relu;(100, 100, 100, 50);0.3;0.001;l1;0.0001;16;0.8;0.99;1.00E-06;0.026992978;-0.077944713;506;1.02
relu;(50, 50, 50);0.3;0.03;l2;0.01;32;0.8;0.9;1.00E-06;0.02699522;-0.07803424;506;0.78
relu;(50, 50, 50);0.3;0.03;l2;0.0001;16;0.8;0.99;1.00E-08;0.026996412;-0.078081854;506;1.24
relu;(50, 50, 50);0;0.01;none;0.0001;64;0.8;0.99;1.00E-08;0.026996939;-0.078102866;504;0.42
relu;(100, 100, 100, 50);0;0.001;l1;0.0001;32;0.8;0.999;1.00E-08;0.026997642;-0.078130947;506;1.2
relu;(100, 100, 100, 50);0.3;0.001;l2;1.00E-05;16;0.9;0.99;1.00E-06;0.026997999;-0.078145212;506;0.75
relu;(50, 50, 50);0.3;0.01;l2;0.0001;64;0.99;0.999;1.00E-08;0.026998062;-0.078147746;504;0.81
relu;(100, 50, 25);0.3;0.01;none;0.01;32;0.99;0.9;1.00E-08;0.027000113;-0.078229634;506;0.45
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;32;0.99;0.99;1.00E-06;0.02700064;-0.078250679;506;0.84
relu;(100, 50, 25);0.1;0.01;l2;0.0001;16;0.99;0.99;1.00E-06;0.027005315;-0.078437383;506;0.78
relu;(100, 50, 25);0;0.001;l1;0.01;32;0.99;0.999;1.00E-06;0.027006164;-0.07847128;506;0.92
relu;(100, 50, 25);0.3;0.01;none;0.0001;64;0.8;0.999;1.00E-08;0.027008589;-0.07856811;504;0.45
relu;(50, 50, 50);0.1;0.03;l2;1.00E-05;64;0.9;0.999;1.00E-06;0.02700877;-0.078575339;504;0.9
relu;(100, 100, 100, 50);0.3;0.01;none;0.0001;16;0.99;0.99;1.00E-06;0.027010307;-0.078636709;506;0.71
relu;(50, 50, 50);0.3;0.001;l2;0.01;64;0.8;0.99;1.00E-06;0.027011067;-0.078667069;504;0.77
relu;(50, 50, 50);0.3;0.001;l2;0.0001;32;0.9;0.9;1.00E-06;0.027013424;-0.078761206;506;0.48
relu;(50, 50, 50);0.1;0.001;none;0.01;64;0.8;0.99;1.00E-08;0.027015297;-0.078836005;504;0.49
relu;(50, 50, 50);0.3;0.03;l2;0.0001;32;0.8;0.99;1.00E-08;0.027016811;-0.078896457;506;1.35
relu;(50, 50, 50);0.3;0.03;l1;0.0001;32;0.8;0.99;1.00E-08;0.027019598;-0.079007731;506;0.87
relu;(100, 50, 25);0.1;0.01;l2;0.01;16;0.9;0.999;1.00E-08;0.0270199;-0.079019811;506;0.89
relu;(100, 100, 100, 50);0;0.03;l2;0.01;32;0.99;0.999;1.00E-08;0.02701998;-0.079023003;506;1.27
relu;(50, 50, 50);0.3;0.03;none;0.0001;32;0.9;0.99;1.00E-06;0.027021895;-0.07909948;506;0.72
relu;(100, 100, 100, 50);0.3;0.001;l2;0.0001;32;0.8;0.9;1.00E-08;0.027022711;-0.079132072;506;1.02
relu;(100, 50, 25);0.1;0.001;l2;0.0001;16;0.99;0.99;1.00E-06;0.027022724;-0.079132582;506;0.71
relu;(50, 50, 50);0;0.01;l2;1.00E-05;16;0.9;0.9;1.00E-06;0.02702361;-0.079167975;506;0.3
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;64;0.9;0.99;1.00E-06;0.027026105;-0.079267603;504;1.5
relu;(50, 50, 50);0.1;0.001;none;0.01;32;0.8;0.999;1.00E-08;0.027028079;-0.079346424;506;0.43
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.99;0.99;1.00E-08;0.027029071;-0.079386042;506;1.14
relu;(50, 50, 50);0;0.01;none;0.0001;64;0.8;0.999;1.00E-06;0.027030208;-0.079431436;504;0.37
